date,tweet,hashtags
2020-09-24,"Dogs trained in detecting COVID-19 were working on a trial program at Finland’s Helsinki-Vantaa Airport to sniff out the illness in a matter of seconds.

RELATED: https://t.co/1owBX8GHzG https://t.co/RMFqUZktb2",[]
2020-09-24,"Your #CoronavirusPandemic update:

🇨🇦 Canada ‘bets the farm’ on deficit spending amid coronavirus resurgence

🎉2,500 Swiss students quarantined after partying

🆕New research says wearing a mask may reduce how sick you get from the virus

More: https://t.co/aDzRqu59MW",['coronaviruspandemic']
2020-09-24,"Experts believe it's the first concrete sign that wearing a mask protects the mask wearer as well.

https://t.co/v4VDVRCQZy",[]
2020-09-24,"COVID-19 cases continue to rise in Quebec after 582 new infections were reported Thursday. 

https://t.co/kZrms93KDj",[]
2020-09-24,"Ontario is reporting 409 new cases of COVID-19 on Thursday, bringing the provincial total to 48,496. 

https://t.co/wAXMx7RoTj",[]
2020-09-23,"Your #CoronavirusPandemic update:

🇨🇦 Canada adds 1,085 new coronavirus cases

📈 Younger demographics lead infections in Manitoba

✖️Toronto cancels major events through Dec. 31

More: https://t.co/aDzRqu59MW",['coronaviruspandemic']
2020-09-23,"Canada is “on the brink” of a coronavirus surge as many parts of the country enter a second wave, Trudeau says.

READ: https://t.co/Gx4CVqH1Vl https://t.co/UhTDZv9Aww",[]
2020-09-23,"#BREAKING: Thanksgiving gatherings are likely already lost as many regions of the country enter the coronavirus second wave, says Prime Minister Justin Trudeau in an address to the nation as cases spike.

https://t.co/mhRtcvHMJA",['breaking']
2020-09-23,"Trudeau is promising a national childcare and early education system as the pandemic continues to batter gender equality gains by forcing women out of the workforce. But just how a system could work is unclear.

READ: https://t.co/NWXoM9PT8b https://t.co/pqMrEC30c0",[]
2020-09-23,"#BREAKING: Trudeau is promising a national childcare and early education system as the coronavirus pandemic continues to batter gender equality gains by forcing Canadian women out of the workforce to care for children.

https://t.co/uUazLugSJh",['breaking']
2020-09-23,"Ontario is reporting 335 new cases of COVID-19 on Wednesday, bringing the provincial total to 48,087.

https://t.co/h47Fern0y5",[]
2020-09-23,"Elton John's rescheduled world tour, previously cancelled due to COVID-19, will make a few stops in Canada in February 2022. 

https://t.co/4TVAHreVAm",[]
2020-09-23,"The four coronavirus-sniffing dogs are set to work at the airport in shifts.

https://t.co/kLdMkiNtmA",[]
2020-09-23,"WATCH LIVE: Fauci, CDC director testify before Senate on U.S. COVID-19 response

https://t.co/Mfjl0cR0To",[]
2020-09-23,"It will be one of the world's largest coronavirus vaccine studies so far, testing the shot in 60,000 volunteers in eight countries.

https://t.co/gY6UE5Sn8H",[]
2020-09-23,"Trump's public comments have helped fuel what Dr. Anthony Fauci calls “a fundamental anti-science feeling” amid the pandemic.
https://t.co/j2kT8PG8pk",[]
2020-09-22,"""China will scale up its intended Nationally Determined Contributions (to the Paris agreement) by adopting more vigorous policies and measures,"" Xi said, urging all countries to pursue a ""green recovery of the world economy in the post-COVID era.""

https://t.co/pCdPYqsy49",[]
2020-09-22,"The Liberals are expected to lay out plans for child care, affordable housing and navigating the economic fallout of the pandemic as part of the throne speech.

https://t.co/U4LkBevoBu",[]
2020-09-22,"The conflict of interest disclosures made by members of the government’s COVID-19 Vaccine Task Force are now available for the Canadian public to see. The move follows reporting by Global News
https://t.co/8ZbgcxRis1",[]
2020-09-22,"Rebecca O’Toole, the wife of Conservative Leader Erin O’Toole, has tested positive for the coronavirus following an earlier negative test result.

https://t.co/i0i9zhzHA9",[]
2020-09-22,"WATCH LIVE: Canadian health officials provide update on the uptick in COVID-19 cases.

https://t.co/RGuJJmKnAg",[]
2020-09-22,"The U.S. has officially surpassed 200,000 reported coronavirus deaths.

https://t.co/Djbsf3Mqyx",[]
2020-09-22,"Ontario reports 478 new coronavirus cases on Tuesday, the highest single-day increase since early May.

https://t.co/4gnf242pZc",[]
2020-09-22,"The federal government is seeking to make sure Canadians have access to a COVID-19 vaccine as soon as one is approved for use here.

https://t.co/GG6its0aWZ",[]
2020-09-22,"WATCH LIVE: World leaders to speak at virtual UN meeting amid COVID-19 pandemic.

https://t.co/adBTMZDU1h",[]
2020-09-22,"Many popular winter destinations, including several U.S. states such as Florida and California, have struggled to contain their COVID-19 outbreaks.

https://t.co/wNRukNs8eh",[]
2020-09-22,"Eighty-seven per cent felt wearing a mask was a civic duty while 21 per cent felt it was an infringement on freedoms, a decline of six per cent from July.

https://t.co/139EOe3hS5",[]
2020-09-21,"#BREAKING: Ontario reports 425 new cases of coronavirus on Monday and two additional deaths.

https://t.co/6IzB5rPbka",['breaking']
2020-09-21,"“The biggest priority item for Canadians, they tell us, is support for health care initiatives to fight COVID. And then after that, it’s pretty much dominated by anything to do with the economy.”

https://t.co/GZ9vgjuXNl",[]
2020-09-21,"Many of the traditional flourishes are being pared back to respect public health protocols to curb the spread of COVID-19.

https://t.co/iYN2DxxzRd",[]
2020-09-21,"The annual survey — which weighs factors such as benefits, credit-card terms, customer interaction and rewards — comes in the wake of COVID-19 accommodations that allowed some people to defer payments.

https://t.co/d0mu3CWq8d",[]
2020-09-20,"Only one in seven restaurants are back to normal revenue and just 20 per cent are back to pre-pandemic staffing levels, according to the CFIB.

Do you think enough is being done to support bars and restaurants in Canada?

More: https://t.co/Ph57nLFGYB",[]
2020-09-20,"Your #CoronavirusPandemic update:

🇨🇦Canada reports 873 new cases

🧪Nunavut confirms its first two cases of COVID-19

📉Nova Scotia reports no new cases for 13th consecutive day

More: https://t.co/aDzRqu59MW https://t.co/SOy8yb8AZF",['coronaviruspandemic']
2020-09-20,Health authorities reported Sunday that six more people have died from COVID-19 in Canada. https://t.co/d6vRRyebAa,[]
2020-09-20,"On Friday, Dr. Theresa Tam said it’s too soon to declare a second wave of the COVID-19 pandemic across Canada, but daily case counts are increasing at an alarming rate.

Are you concerned about a second wave of the pandemic in Canada?

Read more: https://t.co/qOw63cimLl",[]
2020-09-20,"Since the start of the pandemic, producers of in-demand items have ramped up their output, while retailers have diversified their suppliers, one expert notes.

https://t.co/nPKCRYIigL",[]
2020-09-20,"Emerging research suggests long-haul COVID-19 symptoms might be more common than we think.

https://t.co/CNhRlIvXsK",[]
2020-09-19,"Experts are warning that even with substantial safety measures and shrunken guestlists, weddings are still far from a safe environment to be in amid the coronavirus pandemic.
 
Would you consider attending a wedding during the pandemic?

Read more: https://t.co/2iQaGOiLIh",[]
2020-09-19,"Until Saturday, Nunavut remained the only jurisdiction in Canada without a confirmed case of COVID-19.

https://t.co/7eRXHnvcuY",[]
2020-09-19,"Your #CoronavirusPandemic update:

🇨🇦Canada reports more than 800 new cases
 
🩺Conservative Leader Erin O’Toole tests positive for COVID-19

❗️New gathering restrictions expanded to all of Ontario 

MORE: https://t.co/jhlnVrxX9V https://t.co/CY3i0YWCBv",['coronaviruspandemic']
2020-09-19,The number of new COVID-19 cases being reported daily in Canada has increased by more than 60 per cent in the last two weeks. https://t.co/BNPRuR2XCy,[]
2020-09-19,"Many people are turning to music to help them get through the pandemic, including @MikeGArsenault. He spoke to @justinsandercoe about music’s mood boost. 

Also see: https://t.co/8N6EW3AFGc https://t.co/rpQ7kGPyeZ",[]
2020-09-19,"A new poll suggests that Donald Trump’s tenure in the White House and his handling of the COVID-19 pandemic has dragged Canadians’ view of the U.S. to its lowest level in nearly 20 years.
 
Has your view of the U.S. changed amid recent events?

More: https://t.co/dOywOSsj8a",[]
2020-09-19,"COMMENTARY: When considering the best choice of face-covering for a child to wear at school, look at the mask fabric, says Dasantila Golemi-Kotra. 

https://t.co/MQUP0gOPYc",[]
2020-09-19,"COMMENTARY: Less invasive saliva-based testing and rapid tests could be a real game-changer in Canada's fight against COVID-19, says @RobBreakenridge.

https://t.co/fFPhXlwMPN",[]
2020-09-19,"Erin O’Toole tested positive for COVID-19 hours after Bloc Quebecois Leader Yves-Francois Blanchet issued a statement that he too had tested positive. 

https://t.co/mtwBEYPqpi",[]
2020-09-19,"Biggest “don’t”? Mask mistakes.  

https://t.co/HyVk1IHFhM",[]
2020-09-19,"Will you be eating outside this winter to help keep restaurants afloat amid the pandemic? 

https://t.co/PfTd3u4GMa",[]
2020-09-18,"#BREAKING: Conservative Party Leader Erin O’Toole has tested positive for the novel coronavirus.

https://t.co/vlrBoB86D1",['breaking']
2020-09-18,"#BREAKING: The president of the Public Health Agency of Canada has resigned leaving the department in charge of leading country’s response to the coronavirus without a leader.

https://t.co/mg1cSZ6iKU",['breaking']
2020-09-18,"Experts are predicting that grocery bills for the average Canadian will be up to four per cent higher by the end of this year.

Have you noticed an increase in the price of groceries since the start of the pandemic?

Read more: https://t.co/40XJUzj8nn",[]
2020-09-18,"Your #CoronavirusPandemic update:

🧪Bloc Québécois leader tests positive for coronavirus

⛔️Canada-U.S. border closure extended through Oct. 21 amid rising cases

🇬🇧U.K. considering new lockdown as new cases hit 6,000 per day

MORE: https://t.co/5HuLKl8gds https://t.co/S7MDkn7UeR",['coronaviruspandemic']
2020-09-18,Bloc Québécois Leader Yves-François Blanchet has been diagnosed with the novel coronavirus.,[]
2020-09-18,"One team worried about catching COVID-19.

The other team didn’t care — and didn’t hold back.

https://t.co/ImHLWeHVGe",[]
2020-09-18,"The border between Canada and the U.S. will remain closed until at least Oct. 21 as cases of COVID-19 continue to surge in both countries. 

https://t.co/Z7lRsYFNVM",[]
2020-09-18,"The two countries are trying to tighten social gatherings amid rising COVID-19 numbers.
https://t.co/Ob0rdPETyY",[]
2020-09-18,"“We need to get through (the pandemic) … in order to be able to talk about next steps,” 
https://t.co/7q5bUqKqpE",[]
2020-09-18,"Seoul accused the church and its leader of disrupting tests and providing inaccurate lists of its members, which it said aggravated the spread of the coronavirus.
https://t.co/daZLI3VpuG",[]
2020-09-17,"Ontario led with the most coronavirus cases in the country at 291, followed by Quebec with 251 in the last 24 hours.
https://t.co/tHyZF2rdJZ",[]
2020-09-17,"B.C. kids seeking a #COVID19 test will no longer require an uncomfortable nasal swab.

https://t.co/mtPzHXKYtX",['covid19']
2020-09-17,Global News spoke to University of Regina assistant professor Gordon Pennycook about the psychology of those steadfast in their rejection of mask use. @ConnODonNews reports. https://t.co/8xkN1kqsbN,[]
2020-09-17,"#BREAKING: Coronavirus is continuing to spread across the globe, with the number of confirmed cases surpassing 30 million on Thursday.

https://t.co/io8YBSQhKi",['breaking']
2020-09-17,"“There’s nothing offensive or derogatory about this mask,” the boy’s dad said.
 “It’s just a restaurant.”

https://t.co/GGW6CKNNDD",[]
2020-09-17,"Do you get tested for COVID-19 before attending a gathering? 

https://t.co/FXdsWH49u7",[]
2020-09-17,"After at least 28 of its students tested positive for COVID-19, Western University says it will move back to Phase Three of its return-to-campus plan. 

https://t.co/AeO6EFkNXf",[]
