date,tweet,hashtags,account,Mylabel,label
2020-09-01,New on YouTube:  Coronavirus: Children around the return return back to school amid pandemic https://t.co/VPrPkdSo9k,[],globalnews,NoChange,equal
2020-09-01,"Positive COVID-19 tests at two Calgary-area schools have derailed the start of the year for some, while in northern Alberta an entire school division has chosen to delay return to classes.

https://t.co/OZ0ryvY6Ia",[],globalnews,NoChange,equal
2020-09-01,"“In response to the evolution of the pandemic, Health Canada is now considering applications for home testing devices for screening purposes.”

https://t.co/ccWNXUYa4h",[],globalnews,NoChange,equal
2020-09-01,"Have you downloaded the COVID Alert app?

https://t.co/1faIPAFzHS",[],globalnews,NoChange,equal
2020-09-01,"WATCH LIVE: Federal officials offer update on Canada's coronavirus outbreak.

https://t.co/quZcDLOJoZ",[],globalnews,NoChange,equal
2020-09-01,‘A bit of fear’: Children in Europe go back to school as coronavirus persists https://t.co/PISS7W02ru https://t.co/DRxWHj2GDP,[],globalnews,NoChange,equal
2020-09-01,"Hong Kong launches China-led mass coronavirus testing program, prompting concerns https://t.co/TOcBFNgoFw https://t.co/i3jJ9NoLGW",[],globalnews,NoChange,equal
2020-09-01,Brazil’s leader Bolsonaro says no one will be forced to take coronavirus vaccine https://t.co/kJkYrdgBdL https://t.co/lQ7RVbebF7,[],globalnews,NoChange,equal
2020-09-01,"Bolsonaro, who recently recovered from the coronavirus, has downplayed its importance, calling it a “small flu.""
https://t.co/EFkGQMbJk4",[],globalnews,NoChange,equal
2020-09-01,New on YouTube:  Coronavirus: Picking the best face masks for children https://t.co/yooSOrAgQw,[],globalnews,NoChange,equal
2020-08-31,New on YouTube:  Coronavirus: How is Quebec handling back-to-school during the COVID-19 pandemic? https://t.co/wmmOIwBUAj,[],globalnews,decreas,decrease
2020-08-31,New on YouTube:  Coronavirus: Taking a look at Ottawa's new COVID-19 vaccine deals https://t.co/tSQDmOBdNW,[],globalnews,decreas,decrease
2020-08-31,"New on YouTube:  Global National: Aug. 31, 2020 | Canada signs more deals to secure COVID-19 vaccine doses https://t.co/xUsiFMf10O",[],globalnews,decreas,decrease
2020-08-31,"Your #CoronavirusPandemic update:

🇨🇦Canada secures 2 new deals for possible COVID-19 vaccines

💲70% of coronavirus relief payments to deceased are now recovered: U.S. officials

💉Moving ‘too quickly’ on coronavirus vaccine comes with risks: WHO

MORE: https://t.co/uUgt1RKbT6 https://t.co/d1gpdyl7Wj",['coronaviruspandemic'],globalnews,decreas,decrease
2020-08-31,"Health officials on Monday reported 294 new cases of COVID-19 in B.C. over the past three days and four new deaths, as the number of active cases in the province continues to surge.

https://t.co/z8pfz7lbtG",[],globalnews,decreas,decrease
2020-08-31,70% of coronavirus relief payments to deceased are now recovered: U.S. officials https://t.co/Idkn513olA https://t.co/EJoJUQxvQS,[],globalnews,decreas,decrease
2020-08-31,New on YouTube:  Coronavirus: Canada's health minister says COVID-19 vaccine will not be mandatory https://t.co/TOjR56Lbph,[],globalnews,decreas,decrease
2020-08-31,"Have you avoided using public transit amid the pandemic? 

https://t.co/3lahWgUc9w",[],globalnews,decreas,decrease
2020-08-31,"As a result, the province is asking people to respect physical distancing and wash their hands frequently. Legault also said to wear a mask in enclosed spaces.

https://t.co/RnDTVjo2HP",[],globalnews,decreas,decrease
2020-08-31,"Your #CoronavirusPandemic update:

🇨🇦Canada secures 2 new deals for possible vaccines

✈️European vacationers face threats of sudden and ever-changing travel rules

🌎Cases surpass 25 million worldwide

MORE: https://t.co/uUgt1RKbT6",['coronaviruspandemic'],globalnews,decreas,decrease
2020-08-31,"""The flight was full of selfish ‘covidiots’ and an inept crew who couldn’t care less,"" said one passenger on the flight.

https://t.co/WTUlKFqh0L",[],globalnews,decreas,decrease
2020-08-31,Alleged ‘covidiots’ force all passengers on Greece-U.K. flight into quarantine https://t.co/3EbqmjbxZy https://t.co/LgvIxXhBhi,[],globalnews,decreas,decrease
2020-08-31,"""With the rise in cases (in Manitoba) we’re going to see more visitors and more staff test positive for COVID.”

https://t.co/NNcAKLyJjc",[],globalnews,decreas,decrease
2020-08-31,"#BREAKING: Novavax Inc. says it has reached an agreement with the Canadian government to supply up to 76 million doses of its possible vaccine for COVID-19.

https://t.co/lU3PcCko1U",['breaking'],globalnews,decreas,decrease
2020-08-30,"Canada Mortgage and Housing Corp. says the economic shock of the COVID-19 pandemic has not yet been fully reflected in the latest housing market data.

https://t.co/5DjYGiZUxr",[],globalnews,increas,increase
2020-08-30,New on YouTube:  Coronavirus: COVID-19 infections surpass 25 million worldwide https://t.co/MDC0UDdIqA,[],globalnews,increas,increase
2020-08-30,"New on YouTube:  Global National: Aug 30, 2020 | COVID-19 cases reach 25 million worldwide https://t.co/nXuKJj0JNQ",[],globalnews,increas,increase
2020-08-30,European vacationers face threats of sudden and ever-changing COVID-19 travel rules https://t.co/Z3A4HzGSvC https://t.co/s4OxENKaAc,[],globalnews,increas,increase
2020-08-30,Brazil records 566 new coronavirus deaths over past 24 hours https://t.co/epBjt4qdyJ https://t.co/4UNMDv0PYV,[],globalnews,increas,increase
2020-08-30,"Advocates say migrant farm workers in Canada are falling through the cracks, following allegations of food insecurity and mistreatment amid the COVID-19 pandemic.

Do you think more should be done to support migrant farm workers in Canada?

Read more: https://t.co/ZMns74Vuke",[],globalnews,increas,increase
2020-08-30,Coronavirus cases surpass 25 million worldwide https://t.co/WnHTAfYFBk https://t.co/KNTby8njux,[],globalnews,increas,increase
2020-08-30,"Your #CoronavirusPandemic update:

🎾Tennis player tests positive for COVID-19 ahead of U.S. Open

📈India tops 3.5 million COVID-19 cases, sets record high for daily infections

🇨🇦Canada reports 5 more coronavirus deaths, over 300 new cases

MORE: https://t.co/uUgt1RKbT6 https://t.co/608oa4fczc",['coronaviruspandemic'],globalnews,increas,increase
2020-08-30,"A tennis player has tested positive for the novel coronavirus ahead of the U.S. Open tournament.

https://t.co/v2SX1FMriv",[],globalnews,increas,increase
2020-08-30,"How do you plan on coping with the pandemic during the winter months? 

https://t.co/M2kYyVa5l7",[],globalnews,increas,increase
2020-08-30,"O’Toole claimed Trudeau was trying to “take advantage of a pandemic and a crisis for an election” and hiding “the full extent of (the government’s) mismanagement from Canadians.”

https://t.co/juOs8R3qj0",[],globalnews,increas,increase
2020-08-30,New on YouTube:  Coronavirus: India tops 25 million COVID-19 cases as country sets record high for daily infections https://t.co/HEIUjbPLky,[],globalnews,increas,increase
2020-08-30,Coronavirus: Here’s what happens when a pandemic locks down a globe-trotting pope https://t.co/nnTHdSjgeL https://t.co/KWOs5bZhum,[],globalnews,increas,increase
2020-08-30,Coronavirus: India records highest single-day spike of COVID-19 cases globally https://t.co/xhhCqKe2Eh https://t.co/CJPaU8IRXo,[],globalnews,increas,increase
2020-08-30,"Hit hard by COVID-19, Filipino Canadians grapple with added pressure to send money abroad https://t.co/hRtsZaREmc https://t.co/OdKvhWT5Hm",[],globalnews,increas,increase
2020-08-30,"“The COVID-19 pandemic has clearly altered the landscape of consumer opinion on plastic packaging,” the study’s lead author, Robert Kitz, said in a statement.

https://t.co/iRxcQL9ieS",[],globalnews,increas,increase
2020-08-30,"On Wednesday, the Ontario government released guidelines for addressing positive COVID-19 cases or outbreaks that might occur at schools in the province.

https://t.co/oUwYlbjorp",[],globalnews,increas,increase
2020-08-29,"Your #CoronavirusPandemic update:

📈Ontario reports largest single-day increase in COVID-19 cases since July 24

🇫🇷French authorities tighten COVID-19 rules at Tour de France 

🇩🇪Protestors rally against coronavirus measures in Germany

MORE: https://t.co/uUgt1RKbT6 https://t.co/h6Ws84liaU",['coronaviruspandemic'],globalnews,decreas,equal
2020-08-29,"On Saturday, both Quebec and Ontario saw their largest increases in new cases of COVID-19 since late July.

https://t.co/xs1TaEaO8q",[],globalnews,decreas,equal
2020-08-29,"Far-right protesters rally against coronavirus measures, try to storm German parliament https://t.co/EANc2b3724 https://t.co/F0DZO4iaLF",[],globalnews,decreas,equal
2020-08-29,"Manitoba public health officials have identified 55 new cases of COVID-19 in the province as of Saturday morning. 

https://t.co/tNKHuUQ04o",[],globalnews,decreas,equal
2020-08-29,New on YouTube:  Coronavirus: Hundreds protest against U.K. government COVID-19 restrictions https://t.co/9DLfRXfHmf,[],globalnews,decreas,equal
2020-08-29,"A report out of Dalhousie University found that the coronavirus pandemic has changed the way Canadians are purchasing and consuming food. 

Have your grocery shopping habits changed amid the pandemic? 

Read more: https://t.co/wXJd5En0da",[],globalnews,decreas,equal
2020-08-29,"New on YouTube:  Coronavirus: Berlin COVID-19 protesters say they are defending freedom, flout coronavirus rules https://t.co/zME1i1OV8a",[],globalnews,decreas,equal
2020-08-29,New on YouTube:  Coronavirus: Thousands protest against COVID-19 measures in Berlin https://t.co/3ST3hKeIft,[],globalnews,decreas,equal
2020-08-29,"The Tour de France begins in Nice Saturday under a cloud of coronavirus constrictions.
https://t.co/4ZLdwPXq9q",[],globalnews,decreas,equal
2020-08-29,Coronavirus: French authorities tighten COVID-19 rules at Tour de France https://t.co/QdCIDimroN https://t.co/ds78lIwG6D,[],globalnews,decreas,equal
2020-08-28,"New on YouTube:  New Conservative leader Erin O'Toole addresses election rumours, how he would handle COVID-19 https://t.co/VBqTcXx4VR",[],globalnews,decreas,equal
2020-08-28,New on YouTube:  Coronavirus: Canadian economy sees record drop amid COVID-19 pandemic https://t.co/P4Nl8wLqMB,[],globalnews,decreas,equal
2020-08-28,"Jacob Musgrave is raising awareness about COVID-19, along with money for cancer research and COVID-19 relief.

https://t.co/Y8YnPOMIJI",[],globalnews,decreas,equal
2020-08-28,"An additional 481 students have tested positive for COVID-19 between Aug. 25 and Aug. 27.

https://t.co/rjTs6HAvxu",[],globalnews,decreas,equal
2020-08-28,"New on YouTube:  Global National: Aug. 28, 2020 | Pandemic blamed for Canadian economy's record drop https://t.co/Jczse0ydkv",[],globalnews,decreas,equal
2020-08-28,"New on YouTube:  Coronavirus: Mexico COVID-19 cases on ""declining trend"" as numbers near 580,000 https://t.co/1pRIW7yn9l",[],globalnews,decreas,equal
2020-08-28,"#BREAKING: Canada is once again extending emergency orders that place restrictions on international travel and make mandatory 14-day quarantines for anyone entering the country during the novel coronavirus pandemic. 

https://t.co/citfINQz4T",['breaking'],globalnews,decreas,equal
2020-08-28,"Between fatal COVID-19 outbreaks and allegations of food insecurity as well as cramped living conditions, advocates say there is a national emergency for migrant farm workers in Canada. 

@jpazzano explains.  

Read more: https://t.co/NmoeMpeScF https://t.co/WDsNrDGyuy",[],globalnews,decreas,equal
2020-08-28,"“It’s a DNA vaccine that’s been produced by using computer modelling and artificial intelligence. We think it would be an effective vaccine to protect people from COVID-19.”
https://t.co/kk1BrruprT",[],globalnews,decreas,equal
2020-08-28,"Your #CoronavirusPandemic update:

✈️WestJet implements mask policy that could lead to year-long travel ban

🇺🇸Number of new U.S coronavirus cases falls, nearly 1,000 still dying daily

🗓️Quebec lowers isolation period for confirmed cases to 10 days

MORE: https://t.co/uUgt1RKbT6 https://t.co/UwtJyg4N5V",['coronaviruspandemic'],globalnews,decreas,equal
2020-08-28,"WATCH LIVE: Ministers, federal health officials provide an update on coronavirus pandemic.

https://t.co/Y0KhMBhw4E",[],globalnews,decreas,equal
2020-08-28,New on YouTube:  Coronavirus: The migrant worker crisis on Canadian farms https://t.co/FPaLeL0HHi,[],globalnews,decreas,equal
2020-08-28,"As of Friday, people in Quebec can stop quarantining 10 days after testing positive for COVID-19.

https://t.co/lzys9k2J9X",[],globalnews,decreas,equal
2020-08-28,"""Travellers must understand if they choose to not wear a mask, they are choosing not to fly our airlines,” WestJet Group chief executive Ed Sims said.

https://t.co/tHVuLw29rN",[],globalnews,decreas,equal
2020-08-28,WestJet implements strict mask policy that could lead to year-long travel ban https://t.co/yqixDXxLs0 https://t.co/jXDByUnUac,[],globalnews,decreas,equal
2020-08-28,"“Someone’s going to get a cold or a cough — probably not COVID, but you’re going to be keeping someone home, like, all the time... That’s a big reason why I (also) don’t want to send them back — because then at least I know what my day holds.”

https://t.co/EPDDUV3pw0",[],globalnews,decreas,equal
2020-08-28,"“The people who grow our food are going hungry"": Advocates say migrant farm workers in Canada are falling through the cracks, following allegations of food insecurity and mistreatment amid COVID-19. 

https://t.co/JGTp6jIRTz",[],globalnews,decreas,equal
2020-08-27,New on YouTube:  Coronavirus: Alberta deficit hits a record $24.2 billion https://t.co/Zg4DdFqjKy,[],globalnews,increas,equal
2020-08-27,"The NRC says it is now working with two other COVID-19 vaccine collaborators, including a company from the United States.

https://t.co/nfHPVSMALE",[],globalnews,increas,equal
2020-08-27,"Dr. Lukasz Kwapisz answers all of our latest questions about the coronavirus.

https://t.co/C99B1U6NPp",[],globalnews,increas,equal
2020-08-27,"More than half of Canadians with disabilities who participated in a Statistics Canada survey are struggling to make ends meet because of the financial impacts of COVID-19.

https://t.co/AgrSG8XDzs",[],globalnews,increas,equal
2020-08-27,"Quebec is reporting a triple-digit jump in its COVID-19 case totals again after authorities recorded 111 new infections Thursday.

https://t.co/xrOxPPB4g3",[],globalnews,increas,equal
2020-08-27,"""Donald Trump does not care if you live or die of COVID, or racism, as long as he wins,"" said Colbert.

https://t.co/dprjx1oOzZ",[],globalnews,increas,equal
2020-08-27,New on YouTube:  Coronavirus: How parents can homeschool their kids https://t.co/BCPkmhKOiy,[],globalnews,increas,equal
2020-08-27,"WATCH LIVE: World Health Organization offers update on COVID-19 pandemic.

https://t.co/im4mFf6dZC",[],globalnews,increas,equal
2020-08-27,New school year dawns in Europe despite recent jump in coronavirus cases https://t.co/ul2mZ3SRho https://t.co/TY7wVwW41H,[],globalnews,increas,equal
2020-08-27,"New on YouTube:  Hundreds of Canadian radio, TV stations could close due to pandemic, study finds https://t.co/FNlP8jAZEN",[],globalnews,increas,equal
2020-08-27,"Alberta reported 127 new cases of COVID-19 on Wednesday.

https://t.co/jWKLqE2pYK",[],globalnews,increas,equal
2020-08-27,"New on YouTube:  ""Tenet"" movie release seen as litmus test for industry amid COVID-19 pandemic https://t.co/WDJFJgyOsr",[],globalnews,increas,equal
2020-08-26,New on YouTube:  Coronavirus: Substitute teachers feel left out of back-to-school plans https://t.co/j1TEQBpSw6,[],globalnews,NoChange,equal
2020-08-26,"""The current plan they've instituted ... is bound to lead to a spike in COVID-19 infections, hospitalizations and death,"" said Bernard Trest, one of the fathers who filed the suit.

https://t.co/XwROAwa0Vh",[],globalnews,NoChange,equal
2020-08-26,"The pandemic has created a health care and economic crisis, but for scammers, it's been an opportunity. 
Do you often receive spam emails or phone calls?

https://t.co/QR7Nqp6UvY",[],globalnews,NoChange,equal
2020-08-26,Harris to deliver speech condemning Trump for his handling of the coronavirus pandemic https://t.co/U2fgTPUQ6q https://t.co/Zr1BTqhLP3,[],globalnews,NoChange,equal
2020-08-26,New on YouTube:  Coronavirus: Manitoba government boosts back-to-work wage subsidy program https://t.co/pf4w0e8tDJ,[],globalnews,NoChange,equal
2020-08-26,Health experts call CDC changes to coronavirus testing guidance ‘bizarre’ https://t.co/RW6s9j0BVC https://t.co/Spv32YQhu1,[],globalnews,NoChange,equal
2020-08-26,"Your #CoronavirusPandemic update:

📺Hundreds of Canadian radio, TV stations could close due to coronavirus, study says

📱Quebec will not roll out exposure notification app

🇨🇦Ottawa giving provinces $2B for back-to-school safety

MORE: https://t.co/uUgt1RKbT6",['coronaviruspandemic'],globalnews,NoChange,equal
2020-08-26,New on YouTube:  Coronavirus: How to prepare kids for back to school this fall https://t.co/vN5XFTKQBu,[],globalnews,NoChange,equal
2020-08-26,"Prime Minister Justin Trudeau announced $2-billion in funding for provinces and territories, as they plan for a safe return to schools amid COVID-19.

https://t.co/XwzL74W9Pe",[],globalnews,NoChange,equal
2020-08-26,"Ontario reported 88 new cases of the novel coronavirus on Wednesday, bringing the provincial total to 41,695.

https://t.co/gKslXeQ4pH",[],globalnews,NoChange,equal
2020-08-26,"WATCH LIVE: World Health Organization holds briefing on mental health amid coronavirus pandemic.

https://t.co/yMDS6t8Sdk",[],globalnews,NoChange,equal
2020-08-26,New on YouTube:  First Lady Melania Trump expresses sympathy for coronavirus victims in RNC address | FULL SPEECH https://t.co/ffGqs0wXqM,[],globalnews,NoChange,equal
2020-08-26,New on YouTube:  Coronavirus: Universities adapt to virtual frosh week during the pandemic https://t.co/0omDjwjLT5,[],globalnews,NoChange,equal
2020-08-25,"North Korea’s Kim Jong Un calls for readiness against coronavirus, typhoon https://t.co/OJRPeC0wXS https://t.co/IOULZL1Elc",[],globalnews,increas,equal
2020-08-25,New on YouTube:  Coronavirus: Canadian school bus drivers raise health and safety concerns ahead of return to class https://t.co/2H5YEg8J3X,[],globalnews,increas,equal
2020-08-25,"Your #CoronavirusPandemic update:

🇺🇸 Number of U.S cases falls — nearly 1,000 still dying daily

🇨🇦 Safety of COVID-19 vaccine concerning some Canadians, says StatCan 

😷Two people in Europe reinfected with coronavirus months after 1st illness

MORE: https://t.co/uUgt1RKbT6",['coronaviruspandemic'],globalnews,increas,equal
2020-08-25,"A new Statistics Canada survey suggests that while the vast majority of Canadians would get a COVID-19 vaccine when it becomes available, more than one in 10 likely would not.

Will you receive the COVID-19 vaccine once it becomes available?

MORE: https://t.co/siIVkpTqP8",[],globalnews,increas,equal
2020-08-25,"Forty-six per cent of respondents said that since the pandemic, there have been changes to the prevalence and severity of violence, with 82 per cent reporting increases in both.

https://t.co/QggBJDJuMa",[],globalnews,increas,equal
2020-08-25,"All of the proceeds from the mask sales will go towards the Unison Benevolent Fund, which is offering a COVID-19 relief emergency relief to musicians and crew members struggling during the pandemic.

https://t.co/5F1E6U4Wuh",[],globalnews,increas,equal
2020-08-25,"Number of new U.S coronavirus cases falling — nearly 1,000 still dying daily https://t.co/kn9Z54GTqy https://t.co/NrpPRlrgaa",[],globalnews,increas,equal
2020-08-25,"New on YouTube:  Coronavirus: New Brunswick announces guidelines for scholastic sports, clubs amid pandemic https://t.co/3skg0UKGr8",[],globalnews,increas,equal
2020-08-25,"So far, while Health Canada has received applications, it has not approved any coronavirus saliva tests for use in Canada.

https://t.co/bu1pCpaLGK",[],globalnews,increas,equal
2020-08-25,"Will you receive the COVID-19 vaccine once it becomes available? 

https://t.co/E8KwgHQPNK",[],globalnews,increas,equal
2020-08-25,"Indigenous Services Minister Marc Miller says access to many mental health services for Indigenous communities have been disrupted due to the pandemic.

https://t.co/IR0H4Hg2Yj",[],globalnews,increas,equal
2020-08-25,$82.5M to go toward improving Indigenous mental health amid coronavirus https://t.co/vO4lyWlB63 https://t.co/7aBnzknViF,[],globalnews,increas,equal
2020-08-25,Two people in Europe reinfected with coronavirus months after 1st illness https://t.co/53oGu1WTpP https://t.co/TJOf0Egmff,[],globalnews,increas,equal
2020-08-25,"WATCH LIVE: Federal officials offer update on Canada's coronavirus response

https://t.co/9cGvvCNrye",[],globalnews,increas,equal
2020-08-25,WHO cautions on coronavirus plasma treatment: ‘The results are not conclusive’ https://t.co/Vwnu8uhpfF https://t.co/xvhi0SZ7Yi,[],globalnews,increas,equal
2020-08-25,Mexico to sanction 420 businesses for unfairly raising prices during coronavirus pandemic https://t.co/LXK0WLIGnj https://t.co/tWhL5smWdT,[],globalnews,increas,equal
2020-08-24,"Canadian health officials recorded 563 new coronavirus cases on Monday, bringing the country’s case count to 125,647.

https://t.co/6Y27o0m0T0",[],globalnews,decreas,decrease
2020-08-24,"New on YouTube:  Coronavirus: Convalescent plasma may help in COVID-19 treatment, but concerns remain https://t.co/VqFCiHxm06",[],globalnews,decreas,decrease
2020-08-24,"An Alberta company is marketing antibody tests to Canadians who want to know if they were previously exposed to COVID-19, even if they currently test negative for the coronavirus.

Would you pay $165 to find out if you had coronavirus?

More: https://t.co/njoANDwTCT",[],globalnews,decreas,decrease
2020-08-24,New on YouTube:  Coronavirus: WHO urges countries to join forces in global COVID-19 vaccine plan https://t.co/7zmwCgd9OJ,[],globalnews,decreas,decrease
2020-08-24,"Your #CoronavirusPandemic update:

🇭🇰 1st reinfection case reported by researchers in Hong Kong

💉172 countries working with WHO on shared vaccine plan

🇨🇦 Canada records 267 additional cases, 2 more deaths

MORE: https://t.co/uUgt1RKbT6",['coronaviruspandemic'],globalnews,decreas,decrease
2020-08-24,1st coronavirus reinfection case reported by researchers in Hong Kong https://t.co/aYFdknMY5n https://t.co/A5OC6XjyEe,[],globalnews,decreas,decrease
2020-08-24,"The province, which has been hit the hardest by the COVID-19 health crisis, has seen a total of 61,741 cases over the last five months.

https://t.co/Xi5xqVWN3p",[],globalnews,decreas,decrease
2020-08-24,"The Nishnawbe Aski Nation says the federal government has “ignored urgent requests” for supplies and funding to insulate NAN schools against COVID-19.

https://t.co/FBlgCrPLal",[],globalnews,decreas,decrease
2020-08-24,"“We know that if we start waiting too long to defer things, the unintended consequences are going to be much greater than the risks of catching COVID,” said one medical professional.

https://t.co/13i0xK06ve",[],globalnews,decreas,decrease
2020-08-23,"Canada Post temporarily shutdown one of its Edmonton plants after an employee tested positive for COVID-19.

https://t.co/0njDhUI7T4",[],globalnews,increas,increase
2020-08-23,"Your #CoronavirusPandemic update:

✏️Rally held in protest of Quebec's back-to-school plans 

✉️Canada Post facility temporarily closes due to positive COVID-19 test

🍸B.C. police make arrest at the same apartment where host was fined $2,300

MORE: https://t.co/uUgt1RKbT6",['coronaviruspandemic'],globalnews,increas,increase
2020-08-23,13 killed in Peru during escape from police raid on club flouting coronavirus rules https://t.co/1Xek4boNkm https://t.co/hpmQQy0stO,[],globalnews,increas,increase
2020-08-23,"Canadians across the country have had their routine medical appointments postponed or cancelled due to the coronavirus pandemic.

Have you cancelled or postponed a visit to a medical professional because of COVID-19 concerns?

Read more: https://t.co/8Ef6vxSbcp",[],globalnews,increas,increase
2020-08-23,"Sunday's numbers are incomplete, as several provinces and all three territories do not provide coronavirus updates over the weekend.

https://t.co/YlyTQUr7Ru",[],globalnews,increas,increase
2020-08-23,U.K.’s Johnson urges parents to let kids go back-to-school amid coronavirus pandemic https://t.co/M5qx23imdA https://t.co/BCg63bJLz9,[],globalnews,increas,increase
2020-08-23,New on YouTube:  Coronavirus: Trump announces emergency authorization for convalescent plasma to treat COVID-19 https://t.co/kyoN2aw86q,[],globalnews,increas,increase
2020-08-23,"According to the Conservative party, there was a delay in processing the roughly 175,000 ballets while also maintaining physical distancing requirements due to the coronavirus pandemic.

https://t.co/NSGCCL3IBl",[],globalnews,increas,increase
2020-08-23,"New on YouTube:  ""We weren’t perfect"": Employment minister on Canada’s response to COVID-19 https://t.co/RGBLpw3vNf",[],globalnews,increas,increase
2020-08-23,"Trump said the deep state “or whoever” at the FDA was making it very difficult for drug companies to enroll people in clinical trials to test vaccines and therapies for the novel coronavirus.

https://t.co/48KCdHfQXg",[],globalnews,increas,increase
2020-08-23,"#COMMENTARY: ""While these protective measures are essential to combating COVID-19’s spread, a new phenomenon is emerging: increasing reports of dry, uncomfortable eyes,"" Lyndon Jones writes. 

https://t.co/cGyXDYdWjF",['commentary'],globalnews,increas,increase
2020-08-23,Trump says without evidence that FDA ‘deep state’ slowing coronavirus vaccine trials https://t.co/YaN2t1jZdW https://t.co/1fvlBu3tLA,[],globalnews,increas,increase
2020-08-23,"“The biggest difference compared to the beginning of the pandemic is customers are buying more staple products – flour, sugar, pasta — now it’s more varieties that are being bought.”

https://t.co/A9A7Fz10HR",[],globalnews,increas,increase
2020-08-22,"Researchers at Dalhousie University’s Canadian Center for Vaccinology were set to test the potential COVID-19 vaccine in Phase 1 trials in Halifax as early as late May.

https://t.co/BzxqGSBUEa",[],globalnews,NoChange,equal
2020-08-22,"While new daily COVID-19 case numbers in Central Canada seemed to have generally stabilized recently, Western Canada’s keep growing.

Read more: https://t.co/dKvH9jIjsd https://t.co/j2AcUVDfFR",[],globalnews,NoChange,equal
2020-08-22,"Potential COVID-19 vaccine still not in Canada, three months after approval for trials https://t.co/FTBUutfFuz https://t.co/SY73Nx8nMn",[],globalnews,NoChange,equal
2020-08-22,"On Friday, B.C. police were granted new enforcement powers which give them the ability to issue larger fines to anyone disobeying COVID-19 restrictions.

Should the rest of Canada follow B.C.’s lead and crackdown harder on large gatherings?

Read more: https://t.co/DpnUwlhfya",[],globalnews,NoChange,equal
2020-08-22,"Saturday’s data brings Canada’s total patients who have recovered from COVID-19 to 110,859 and administered tests to over 5.9 million.

https://t.co/n81ERXy0oo",[],globalnews,NoChange,equal
2020-08-22,"60K have died of coronavirus in Mexico, but signs of relief are beginning to emerge https://t.co/VuqNuzdHgw https://t.co/9IshjfrhxQ",[],globalnews,NoChange,equal
2020-08-22,"The Real Canadian Superstore will require most customers to wear a mask while shopping, starting Aug. 29.

https://t.co/FQ3BWKd10j",[],globalnews,NoChange,equal
2020-08-22,"Your #CoronavirusPandemic update:

🩺 Coronavirus causing heart disease in some patients, study finds

🍾Victoria party host fined $2,300 under new coronavirus enforcement rules

🪲 Vaccine grown in insect cells approved for human testing in China

MORE: https://t.co/uUgt1RKbT6",['coronaviruspandemic'],globalnews,NoChange,equal
2020-08-22,New on YouTube:  How COVID-19 may be affecting weather forecasts https://t.co/pGyjY3j4FF,[],globalnews,NoChange,equal
2020-08-22,"Ontario reported 108 new cases of the novel coronavirus on Saturday.

https://t.co/KmURmcQWbi",[],globalnews,NoChange,equal
2020-08-22,Coronavirus vaccine grown in insect cells approved for human testing in China https://t.co/KsToxd5cT3 https://t.co/FhkQDIico7,[],globalnews,NoChange,equal
2020-08-22,"Rublas Ruiz, 41-year-old ICU nurse in Miami, says the hardest part of caring for COVID-19 patients is watching them die alone.
https://t.co/cXdtSXN5C1",[],globalnews,NoChange,equal
2020-08-22,South Korea to see tougher measures as new coronavirus outbreak spreads from capital https://t.co/YOeFmUZA3g https://t.co/LAu7ex1S6L,[],globalnews,NoChange,equal
2020-08-22,"Death rates for people of colour in U.S. skyrocketed amid coronavirus, study finds https://t.co/cYKzgd0DeY https://t.co/ISAD2P734r",[],globalnews,NoChange,equal
2020-08-21,New on YouTube:  Coronavirus: Is herd immunity possible before a COVID-19 vaccine is made? https://t.co/XV3tFOBD3U,[],globalnews,decreas,decrease
2020-08-21,New on YouTube:  Coronavirus: Pandemic poses unique challenge for Quebec boarding school https://t.co/ev1xQiWPMg,[],globalnews,decreas,decrease
2020-08-21,New on YouTube:  Coronavirus: How much PPE will be made as a result of 3M deal? https://t.co/XeLOphk0Vj,[],globalnews,decreas,decrease
2020-08-21,New on YouTube:  Coronavirus: Ottawa under pressure to relax non-essential travel restrictions https://t.co/P15AWnabSp,[],globalnews,decreas,decrease
2020-08-21,"Your daily #CoronavirusPandemic update:

🇨🇦 Canada reports reports 10 more coronavirus deaths 

🏫Teachers and students become infected with coronavirus at 41 German schools

🛍️Canadian retail sales back to pre-coronavirus levels in June

MORE: https://t.co/uUgt1RKbT6",['coronaviruspandemic'],globalnews,decreas,decrease
2020-08-21,New on YouTube:  Coronavirus: Lebanon begins 2-week lockdown as cases spike after Beirut explosion https://t.co/imsMIr6pJf,[],globalnews,decreas,decrease
2020-08-21,"Newfoundland and Labrador is back down to zero active cases of COVID-19. 

https://t.co/3NY8W2LkUO",[],globalnews,decreas,decrease
2020-08-21,"WATCH LIVE: Trudeau, Ford make announcement to produce N95 masks at 3M plant in Brockville, Ont.

https://t.co/CvNIL8lHUJ",[],globalnews,decreas,decrease
2020-08-21,"Quebec recorded an increase in cases of COVID-19 on Friday, with 93 new infections across the province. 

https://t.co/z9q5DzJPfx",[],globalnews,decreas,decrease
2020-08-21,"WATCH LIVE: Federal officials provide update on COVID-19 pandemic in Canada.

https://t.co/PUJiPL5mUe",[],globalnews,decreas,decrease
2020-08-21,"WATCH LIVE: WHO officials are expected to hold their regular COVID-19 media briefing in Geneva on Friday.

https://t.co/IXErS4Zg1m",[],globalnews,decreas,decrease
