date,tweet,hashtags,account,Mylabel,label
2020-08-12,"Avoid routine dental visits amid coronavirus uncertainty, WHO says https://t.co/NDUAMyavKW https://t.co/Q8255MQoEm",[],globalnews,NoChange,equal
2020-08-12,"#BREAKING: Ontario reported 95 new cases of the novel coronavirus on Wednesday, which is a slight uptick from Tuesday's count. 

https://t.co/jRdstm7kLf",['breaking'],globalnews,NoChange,equal
2020-08-12,"Have you been cooking your own meals more frequently during the pandemic?

https://t.co/bl37uxJofu",[],globalnews,NoChange,equal
2020-08-12,Companies testing next best thing to a coronavirus vaccine: an antibody drug https://t.co/uOhxTE7RTH https://t.co/tvT4TDSvRP,[],globalnews,NoChange,equal
2020-08-12,"With a coronavirus vaccine still months off, companies are rushing to test what may be the next best thing: an antibody drug.

https://t.co/t0e5vlsZOK",[],globalnews,NoChange,equal
2020-08-12,"Britain reports 20% economic slump amid coronavirus, worst yet for major power https://t.co/e21rUwhYKk https://t.co/BxZ9tLh2k2",[],globalnews,NoChange,equal
2020-08-12,"“The recession brought on by the coronavirus pandemic has led to the biggest fall in quarterly GDP on record,” an official said.
https://t.co/IKJEKxV7Se",[],globalnews,NoChange,equal
2020-08-11,Australia reports deadliest day of coronavirus pandemic as cases escalate https://t.co/3S4wMz5H5D https://t.co/c19IudSq2t,[],globalnews,increas,equal
2020-08-11,New on YouTube:  Coronavirus: Why scientists are sounding alarm over Russia's COVID-19 vaccine https://t.co/j4CHGBm448,[],globalnews,increas,equal
2020-08-11,New on YouTube:  Coronavirus: Back-to-school plans leaves parents worried about class sizes https://t.co/T8xCOsNg9D,[],globalnews,increas,equal
2020-08-11,U.S. inks deal with Moderna for 100M doses of potential COVID-19 vaccine https://t.co/KPxI0hzTTT https://t.co/Dd4vbbp9BC,[],globalnews,increas,equal
2020-08-11,"New on YouTube:  Global National Aug. 11, 2020 | Growing concerns over back-to-school plans amid pandemic https://t.co/OCrU4MFRX1",[],globalnews,increas,equal
2020-08-11,"WATCH LIVE: Trump to offer update on U.S. coronavirus response

https://t.co/Jk2BYDlanZ",[],globalnews,increas,equal
2020-08-11,"“The Prime Minister knows that Minister Morneau and the entire team of cabinet ministers will keep doing the work that Canadians rely on to get them through this pandemic.”

https://t.co/M9PcpnYODF",[],globalnews,increas,equal
2020-08-11,"The Quebec government has revised its coronavirus measures for the school year, including implementing mandatory masks for staff and students Grade 5 and above in common spaces such as hallways.

https://t.co/JThqerJrWC",[],globalnews,increas,equal
2020-08-11,"New on YouTube:  Coronavirus: After 102 days, New Zealand reports 4 new cases of COVID-19 https://t.co/gXCLkDNr4l",[],globalnews,increas,equal
2020-08-11,"Your daily #CoronavirusPandemic update:

🇨🇦Canada's cases pass 120,000 as global total reaches 20 million

🇲🇽Mexico to conduct phase 3 trials for China, U.S. vaccine candidates

🇳🇿After 102 days coronavirus-free, New Zealand reports 4 new cases

MORE: https://t.co/uUgt1RKbT6",['coronaviruspandemic'],globalnews,increas,equal
2020-08-11,"According to Putin, the vaccine underwent the necessary tests and was shown to provide lasting immunity to the coronavirus. One of his own adult daughters has received the shot, he said.

https://t.co/qEwD1Sep7d",[],globalnews,increas,equal
2020-08-11,"#BREAKING: Ontario reports only 33 coronavirus cases on Tuesday.

https://t.co/gBBPWeol2D",['breaking'],globalnews,increas,equal
2020-08-11,"New on YouTube:  Russia approves first COVID-19 vaccine, Putin says his daughter was inoculated https://t.co/OHgNGrBNkX",[],globalnews,increas,equal
2020-08-11,"Mexico will conduct late-stage clinical trials for COVID-19 vaccines in development by Johnson &amp; Johnson and two Chinese companies, the foreign ministry said on Tuesday.

https://t.co/TbmGXthKrq",[],globalnews,increas,equal
2020-08-11,"Coronavirus: Mexico to conduct phase 3 trials for China, U.S. vaccine candidates https://t.co/etARc4KMZC https://t.co/T1NFBvELfe",[],globalnews,increas,equal
2020-08-11,"According to a recent survey, more Canadians say they are likely to get the flu shot this year amid COVID-19 than they were last year.

https://t.co/B6iscgFV6J",[],globalnews,increas,equal
2020-08-11,"After 102 days coronavirus-free, New Zealand reports 4 new cases https://t.co/0YK5OoPZQa https://t.co/uwqSnWeOvH",[],globalnews,increas,equal
2020-08-11,"New Zealand Prime Minister Jacinda Ardern said authorities have found four cases of the coronavirus in one Auckland household from an unknown source.

https://t.co/x9U0SaRvBp",[],globalnews,increas,equal
2020-08-11,"Russia clears coronavirus vaccine, insists it’s safe as scientists sound alarm https://t.co/w775Rz2JU7 https://t.co/i3tHzbekA1",[],globalnews,increas,equal
2020-08-11,"Russia's health ministry said that the vaccine is expected to provide immunity from the coronavirus for up to two years.

https://t.co/kHmVSxidTe",[],globalnews,increas,equal
2020-08-11,New York’s true coronavirus death toll remains a mystery as officials hold data https://t.co/aER0bCPzzc https://t.co/4C47ctqwqz,[],globalnews,increas,equal
2020-08-10,"New on YouTube:  Coronavirus: Why Canada might not need to shutdown during a ""2nd Wave"" https://t.co/WKZ0Q10yQf",[],globalnews,decreas,decrease
2020-08-10,"U.S. health officials getting fired, quitting amid coronavirus pandemic https://t.co/1IKjfod2I2 https://t.co/1lW1rf8g5s",[],globalnews,decreas,decrease
2020-08-10,"A new study out of the U.S. shows there has been a spike in COVID-19 cases among children in recent weeks as some have headed back to school. Health experts say Canadians can expect coronavirus cases when schools reopen.

READ: https://t.co/kgw3OxM8ll https://t.co/LDHRxH7pGP",[],globalnews,decreas,decrease
2020-08-10,"#BREAKING: There have now been more than 20 million cases of the novel coronavirus cases reported worldwide, according to public health data compiled for 188 countries and regions by Johns Hopkins University.

https://t.co/sBYBimsTBS",['breaking'],globalnews,decreas,decrease
2020-08-10,"Global coronavirus cases surpass 20 million, doubling in 6 weeks https://t.co/H8meGyYuRd https://t.co/iHivOcXwyT",[],globalnews,decreas,decrease
2020-08-10,"Students in Grade 5 and above in Quebec will be required to wear masks outside of the classroom when they head back to school. 

Should other provinces mandate the use of masks in schools’ common areas? 

READ: https://t.co/5Zbc1E9JQV https://t.co/5scPJh5MBx",[],globalnews,decreas,decrease
2020-08-10,Over 97K children in U.S. test positive for coronavirus in 2 weeks. What can Canada expect? https://t.co/2IX0G08qA6 https://t.co/RRQz2SEDwn,[],globalnews,decreas,decrease
2020-08-10,New on YouTube:  Coronavirus: Cuba reports record number of COVID-19 cases https://t.co/kzhHMmSVc0,[],globalnews,decreas,decrease
2020-08-10,"On Monday, the province said due to COVID-19, five other inquests were postponed and re-scheduled for the fall and early winter.
https://t.co/C3vMH1Ip4h",[],globalnews,decreas,decrease
2020-08-10,"WATCH LIVE: Trump to provide update on U.S. coronavirus response

https://t.co/PNwaZCj2dW",[],globalnews,decreas,decrease
2020-08-10,New on YouTube:  US sees kids’ coronavirus cases spike as schools reopen. What does this mean for Canadian children? https://t.co/vaqrMdTDST,[],globalnews,decreas,decrease
2020-08-10,"Waterloo professor Mark Crowley says the COVID Alert app basically functions using Bluetooth connections and random codes that are generated and stored in your phone. 
https://t.co/hR9sjA0UaY",[],globalnews,decreas,decrease
2020-08-10,"There have been over 500 cases of COVID-19 linked to public places like grocery stores, restaurants and day camps across Canada since early July. 

https://t.co/KkGHTvFGCs",[],globalnews,decreas,decrease
2020-08-10,"Students in Grade 5 and above in Quebec will be required to wear masks outside of the classroom when they head back to school 

https://t.co/2CXGhJbm3f",[],globalnews,decreas,decrease
2020-08-10,"Your daily #CoronavirusPandemic update:

🇨🇦Canada reports 195 new cases, 5 more deaths

🏫U.S. schools consider outdoor classes amid coronavirus, ventilation worries

💵Huge gap in vaccine funds to fight coronavirus, WHO says

MORE: https://t.co/uUgt1RKbT6",['coronaviruspandemic'],globalnews,decreas,decrease
2020-08-10,"U.S. schools consider outdoor classes amid coronavirus, ventilation worries https://t.co/aySXIqx64y https://t.co/lGqEgtCl6S",[],globalnews,decreas,decrease
2020-08-10,"There is a huge gap between the funds needed to fight the coronavirus pandemic and funds committed worldwide, according to the World Health Organization.

https://t.co/emNRRgT2Yp",[],globalnews,decreas,decrease
2020-08-10,"‘$100 billion will be needed’: Huge gap in vaccine funds to fight coronavirus, WHO says https://t.co/GKpWDu6u23 https://t.co/1cWIknlpnj",[],globalnews,decreas,decrease
2020-08-09,"A Toronto man living with autism says his medical condition prevents him from wearing a face mask into stores and business.

Despite his legal right not to wear a mask, he says he's facing abuse.

https://t.co/V1I1nYrBkq",[],globalnews,increas,increase
2020-08-09,New on YouTube:  Coronavirus: Parents threaten legal action over Quebec's back-to-school plan https://t.co/Z2XTLdsz8Q,[],globalnews,increas,increase
2020-08-09,"Some experts are warning that safety measures, such as temperature checks and deep cleaning, are not enough to slow the spread of the novel coronavirus.

Do you think enough is being done to limit the spread of COVID-19 in public places?

Read more: https://t.co/d1O13hLO6O",[],globalnews,increas,increase
2020-08-09,"Your daily #CoronavirusPandemic update:

🇳🇿New Zealand marks 100 days without domestic case of coronavirus

📈Coronavirus cases in U.S. top 5 million

🇧🇷Brazil surpassed a grim milestone of 100,000 deaths from COVID-19

MORE: https://t.co/uUgt1RKbT6",['coronaviruspandemic'],globalnews,increas,increase
2020-08-09,"“People will be very abstemious about touching, but then they’ll go and hang out in a bar or a restaurant where people aren’t wearing masks,"" one expert says. 

https://t.co/k53KerGe4A",[],globalnews,increas,increase
2020-08-09,"A Montreal-based company is pioneering sustainable and fashionable face masks designed for everyday use. 

@Aalia_Adam and @MikeGArsenault try them out. 

Also see: https://t.co/6g72sdyVGd https://t.co/NqzQbk0vgD",[],globalnews,increas,increase
2020-08-09,"New on YouTube:  The West Block: Aug. 9, 2020 | Aluminum tariffs; COVID-19 vaccine; Canada’s international aid https://t.co/dzZuo0GKPF",[],globalnews,increas,increase
2020-08-09,Coronavirus cases in U.S. top 5 million as infections rise in nearly 20 states https://t.co/UoABK117kz https://t.co/v4Pn1a7ID4,[],globalnews,increas,increase
2020-08-09,New Zealand marks 100 days without domestic case of coronavirus https://t.co/GQS4Dnyvi2 https://t.co/BVAx5ztuRm,[],globalnews,increas,increase
2020-08-09,Coronavirus: Many questions remain as German students head back to school https://t.co/5ud5gEoC76 https://t.co/BQ5xnJ323q,[],globalnews,increas,increase
2020-08-09,"As families get ready for a new school year amid the novel coronavirus pandemic, face coverings are likely to be on back-to-school shopping lists.

Here is what you need to know about face masks for kids.

https://t.co/2j9kMJXe6I",[],globalnews,increas,increase
2020-08-09,"Donald Trump bypasses congress, signs orders on coronavirus aid https://t.co/FAqXSiXWkK https://t.co/npqZR8zjba",[],globalnews,increas,increase
2020-08-08,"“If many working adults were not adequately prepared for retirement, COVID-19 has thrown them even farther off course,” reads the report.

https://t.co/KBTgoJ0OO3",[],globalnews,NoChange,equal
2020-08-08,New on YouTube:  Coronavirus: What experts say about Canadian students' return to school https://t.co/U4fybFtW6T,[],globalnews,NoChange,equal
2020-08-08,New on YouTube:  Coronavirus: Canadian man in ICE custody dies after contracting COVID-19 https://t.co/xISWnmLpU6,[],globalnews,NoChange,equal
2020-08-08,"New on YouTube:  Coronavirus: Trump bypasses Congress, signs executive orders on COVID-19 aid https://t.co/zXbXr7O9UW",[],globalnews,NoChange,equal
2020-08-08,"‘I regret all the deaths,’ Brazil’s Bolsonaro says as over 100,000 die from coronavirus https://t.co/FZTaIZ3RiV https://t.co/Pmu0nKvXeq",[],globalnews,NoChange,equal
2020-08-08,"Several vaccine candidates have reached the human testing phase, with Canada preparing for mass vaccinations.

Will you get vaccinated against COVID-19 once the vaccine becomes available?

Read more: https://t.co/8h8vd4qbiY",[],globalnews,NoChange,equal
2020-08-08,"New on YouTube:  Coronavirus: Anti-mask demonstrators stage rally in Stuttgart, Germany https://t.co/vqxge7zSBB",[],globalnews,NoChange,equal
2020-08-08,Paris mandates masks in busy outdoor areas as coronavirus cases rise https://t.co/WVjyp5H2uL https://t.co/EjekF0rU0u,[],globalnews,NoChange,equal
2020-08-08,"Reality check: A look at Trump’s recent claims on mail-in ballots, coronavirus https://t.co/fMZOgUvitJ https://t.co/WS6N9aBNUV",[],globalnews,NoChange,equal
2020-08-08,"Your daily #CoronavirusPandemic update:

👮‍♀️Coronavirus outbreaks declared over in federal prisons

🇨🇦Canada reports 4 more coronavirus deaths, more than 400 new cases

🧪U.K. recalls 741,000 coronavirus test kits over safety concerns

MORE: https://t.co/uUgt1RsAuw https://t.co/nBruKgs51J",['coronaviruspandemic'],globalnews,NoChange,equal
2020-08-08,The U.K.'s national health agency says a recall for 'safety' reasons does not affect coronavirus test results. https://t.co/4liex6W6Y5,[],globalnews,NoChange,equal
2020-08-08,"U.K. recalls 741,000 coronavirus test kits over safety concerns https://t.co/aImkUN7y46 https://t.co/s9bjVMI4cp",[],globalnews,NoChange,equal
2020-08-08,Coronavirus: 2 employees of Tokyo Olympic organizers positive for COVID-19 https://t.co/K3OgstgNFu https://t.co/KCVfTMyFgb,[],globalnews,NoChange,equal
2020-08-07,New on YouTube:  Coronavirus: U.S. adds 1.8 million jobs in July as pandemic continues https://t.co/YBln0JabPZ,[],globalnews,decreas,equal
2020-08-07,New on YouTube:  Coronavirus: Canadian jobs pick up as COVID-19 restrictions ease https://t.co/FH3j3eMzme,[],globalnews,decreas,equal
2020-08-07,"New on YouTube:  Coronavirus: Trump touts job numbers, warns of executive orders if COVID-19 aid deal not reached https://t.co/hC2GaJKgai",[],globalnews,decreas,equal
2020-08-07,"Walmart Canada has announced that because of the pandemic, it is making face coverings mandatory in all stores across the country starting Aug. 12. An infectious disease expert told Global News he encourages other similar companies to do the same.

MORE: https://t.co/Nx2iM0gAfi https://t.co/T7Xy1AH1iI",[],globalnews,decreas,equal
2020-08-07,"New on YouTube:  Coronavirus: Should Walmart, other big-box stores make its customers wear masks? https://t.co/KGYRpxxJGN",[],globalnews,decreas,equal
2020-08-07,New on YouTube:  Coronavirus: Saskatchewan education minister says masks not mandatory in classrooms https://t.co/T2DQDU6Cif,[],globalnews,decreas,equal
2020-08-07,"The CDC revised its COVID-19 travel advisory information on Thursday, lifting “do not travel” warnings for about 20 locations.

With the ease of some travel advisories, do you feel comfortable travelling internationally?

READ MORE: https://t.co/s2C7fveh37",[],globalnews,decreas,equal
2020-08-07,"A 72-year old Canadian who was in ICE custody died Wednesday night after contracting COVID-19.

https://t.co/x4MENBMkTf",[],globalnews,decreas,equal
2020-08-07,"WATCH LIVE: Federal officials provide update on Canada's COVID-19 response.

https://t.co/LV56ZnhZYz",[],globalnews,decreas,equal
2020-08-07,"#BREAKING: Ontario reports 88 new COVID-19 cases, fifth day in a row with under 100 cases, bringing the provincial total to 39,897.
https://t.co/8JaKuSATRX",['breaking'],globalnews,decreas,equal
2020-08-07,"“It’s concerning because right now we’re in the middle of a pandemic as schools are reopening,” the president of CUPE said.

https://t.co/MgS73MoMBI",[],globalnews,decreas,equal
2020-08-06,"There have now been 712,334 coronavirus cases worldwide, according to Johns Hopkins University.

https://t.co/XP6dHAGoCO",[],globalnews,NoChange,equal
2020-08-06,"For years, Lebanon has faced countless problems, from an economic meltdown to a health crisis due to the coronavirus pandemic. Humanitarian experts say these will likely only get worse after the blasts in its capital, Beirut, on Tuesday.

MORE: https://t.co/xtSdpIvm31 https://t.co/NgttJgJksU",[],globalnews,NoChange,equal
2020-08-06,Ohio governor tests positive for coronavirus ahead of meeting with Trump https://t.co/APW6CsjptS https://t.co/lRgkzeVRi3,[],globalnews,NoChange,equal
2020-08-06,"Coronavirus: Africa now over 3M cases, but millions still untested https://t.co/JcRHFrPARk https://t.co/3frRmd1UuJ",[],globalnews,NoChange,equal
2020-08-06,New on YouTube:  Coronavirus: Ohio governor Mike DeWine on testing positive for COVID-19 https://t.co/0fuAaEyYWF,[],globalnews,NoChange,equal
2020-08-06,"TC Energy says the first pipe yard worker in Phillips County tested positive for COVID-19 at a local clinic on July 28. A second was found to be positive for the virus after close contacts were tested.

https://t.co/M5ascvOzMk",[],globalnews,NoChange,equal
2020-08-06,Coronavirus: CDC relaxes travel advice for about 20 countries https://t.co/SBqc7M45hF https://t.co/v2V0wbqh8T,[],globalnews,NoChange,equal
2020-08-06,"Just hours after reopening its doors for the first time since March, an elementary school in Georgia had to close a classroom due to a case of COVID-19. 

https://t.co/JwOmsSh5sC",[],globalnews,NoChange,equal
2020-08-06,"Georgia school starts 1st day of classes, within hours student tests positive for coronavirus https://t.co/iSwN6Krw2s https://t.co/k70isVxwol",[],globalnews,NoChange,equal
2020-08-06,"Your daily #CoronavirusPandemic update:

💉World economy will recover faster if everyone can get vaccine, WHO says

🏒NHL and its labs say testing doesn't overlap with public's

🏴󠁧󠁢󠁳󠁣󠁴󠁿Scotland reimposes lockdown in Aberdeen after 'cluster' of new cases

MORE: https://t.co/uUgt1RKbT6",['coronaviruspandemic'],globalnews,NoChange,equal
2020-08-06,"Coronavirus: It’s possible U.S. will have vaccine before Nov. 3 election, Trump claims https://t.co/jSPXLNPVjz https://t.co/Lttk3TW18j",[],globalnews,NoChange,equal
2020-08-06,"COMMENTARY: Killing COVID with kindness has been a successful Bonnie Henry strategy, but it will be put to the test, says @MikeSmythNews​. 

https://t.co/KfoyOgKuuS",[],globalnews,NoChange,equal
2020-08-06,"#BREAKING: Ontario reported 95 new cases of the novel coronavirus on Thursday, the fourth day in a row with under 100 cases, bringing the provincial total to 39,809.
https://t.co/wbB5zqDYEq",['breaking'],globalnews,NoChange,equal
2020-08-06,Canadian pastor sentenced to 3 months for defying Myanmar coronavirus law https://t.co/XwSms2DVe2 https://t.co/2QEg3iXZbw,[],globalnews,NoChange,equal
2020-08-06,"For a number of Canadians on disability assistance, CERB has come to symbolize the extent to which their lives are devalued, even during a pandemic that puts them at risk.

https://t.co/2ZGSuN7ayV",[],globalnews,NoChange,equal
2020-08-06,"Earloops, adjustable straps, neck gaiters? What to know about face masks for kids. 

https://t.co/qG7ChtLFaD",[],globalnews,NoChange,equal
2020-08-06,"New on YouTube:  Coronavirus: Alaska, B.C. communities request immunity from border restrictions https://t.co/BWyau7hXIo",[],globalnews,NoChange,equal
2020-08-06,"New on YouTube:  Coronavirus: Canada secures Pfizer, Moderna COVID-19 vaccine candidates in new deals https://t.co/keuGGhb1Yr",[],globalnews,NoChange,equal
2020-08-05,Scotland reimposes coronavirus lockdown in Aberdeen after ‘cluster’ of new cases https://t.co/bLjNT8xnpD https://t.co/vhRtGxPrvg,[],globalnews,NoChange,equal
2020-08-05,"Coronavirus upends Trump, Biden convention plans ahead of the 2020 election https://t.co/TYAQl8EqzL https://t.co/1gzUzHH0O3",[],globalnews,NoChange,equal
2020-08-05,"A total of 53,699 people there have been tested for COVID-19 and 168 people have recovered after contracting the virus.

https://t.co/X2h88KgXb6",[],globalnews,NoChange,equal
2020-08-05,"Trump claimed that children are “almost immune” to COVID-19 in a video he posted to Twitter. 

https://t.co/NZXQCjeoZO",[],globalnews,NoChange,equal
2020-08-05,Facebook removes Trump coronavirus post over misinformation https://t.co/wQ5yd45aU1 https://t.co/si5MIdIt4u,[],globalnews,NoChange,equal
2020-08-05,Test results ‘inconclusive’ for North Korea’s 1st suspected coronavirus case: WHO https://t.co/zCfdi7WzRN https://t.co/DPlXr2hIGz,[],globalnews,NoChange,equal
2020-08-05,Florida surpasses 500K coronavirus cases as testing resumes after tropical storm https://t.co/qI9eEEJM1j https://t.co/WwO9rf2PnQ,[],globalnews,NoChange,equal
2020-08-05,"Done properly, night curfews can be helpful in curbing coronavirus outbreaks, experts say https://t.co/dLQ2Utq13y https://t.co/sHyqfjN8qr",[],globalnews,NoChange,equal
2020-08-05,"WATCH LIVE: Trump to offer update on U.S. coronavirus response

https://t.co/QUW3JA7kut",[],globalnews,NoChange,equal
2020-08-05,Drugmakers will have tens of millions of COVID-19 vaccine doses by early 2021: Fauci https://t.co/VQvSwNvulg https://t.co/gOP6acDXvI,[],globalnews,NoChange,equal
2020-08-05,"A new study suggests Canadians, especially women, will face a potentially explosive increase in mental illness for years after the COVID-19 pandemic is finally over.

Should the government offer funding for more mental health services and resources?

MORE: https://t.co/UK9mhO30Ny",[],globalnews,NoChange,equal
2020-08-05,New on YouTube:  Coronavirus: Students in PEI will return to school on September 8 https://t.co/rsCHTZNmYS,[],globalnews,NoChange,equal
2020-08-05,New on YouTube:  Coronavirus: Federal government reserves $3.3B for infrastructure projects related to COVID-19 https://t.co/24svGfBIFH,[],globalnews,NoChange,equal
2020-08-05,"Coronavirus: Testing in U.S. dropping as case count stays high, deaths rise https://t.co/jkarW3aCGV https://t.co/fKjlyNuq0R",[],globalnews,NoChange,equal
2020-08-05,"While experts say Canada is not in the same situation as the U.S., they believe we can expect coronavirus cases in schools, and should prepare accordingly.

https://t.co/0HuoYqgrLQ",[],globalnews,NoChange,equal
2020-08-05,Coronavirus security restrictions enforced in Kashmir 1 year after autonomy was stripped https://t.co/Y0egTR6vaK https://t.co/SIFo7mCVSC,[],globalnews,NoChange,equal
2020-08-05,"Your daily #CoronavirusPandemic update:

💉Canada inks deals with Pfizer, Moderna for vaccine candidates

😷Canada to release mask guidelines for children

🇦🇺Empty streets in Australia's Melbourne as restrictions reimposed

MORE: https://t.co/uUgt1RKbT6",['coronaviruspandemic'],globalnews,NoChange,equal
2020-08-05,"A new study out of Winnipeg suggests that after an N95 mask is worn and sterilized more than once, it starts to fail safety tests.

https://t.co/2gTVZqFDuW",[],globalnews,NoChange,equal
2020-08-05,"WATCH LIVE: Minister Catherine McKenna to discuss infrastructure priorities during COVID-19 pandemic.

https://t.co/R03ayPEdO1",[],globalnews,NoChange,equal
2020-08-05,"#BREAKING: Ontario reports 86 new cases of the novel coronavirus on Wednesday, the third day in a row with fewer than 100 cases, bringing the provincial total to 39,714.

https://t.co/5Hejc9cJCq",['breaking'],globalnews,NoChange,equal
2020-08-05,"Pfizer says it has signed an agreement with the Canadian government to supply its coronavirus vaccine.

https://t.co/JUxsaRK0Yt",[],globalnews,NoChange,equal
2020-08-05,Empty streets in Australia’s Melbourne as pandemic restrictions reimposed https://t.co/7W5xXoScS8 https://t.co/6HvUfCoTRj,[],globalnews,NoChange,equal
2020-08-05,"Over the long term, visits to emergency rooms for stress and anxiety-related disorders will increase one to three per cent from pre-pandemic rates, the study suggests.

https://t.co/WeyiS5Hmdi",[],globalnews,NoChange,equal
2020-08-05,Coronavirus stalls 2nd cruise ship in Norway https://t.co/9DqkNhqidM https://t.co/3SO7uyYpbD,[],globalnews,NoChange,equal
2020-08-05,"U.S. health chief to visit Taiwan amid the coronavirus pandemic, likely angering China https://t.co/iggJmnzwjz https://t.co/lcNZ8j1xYF",[],globalnews,NoChange,equal
2020-08-04,New on YouTube:  Beirut explosion: Hospitals struggling to treat victims of deadly blast amid coronavirus surge https://t.co/gDEb1AuvJH,[],globalnews,decreas,decrease
2020-08-04,"New on YouTube:  Coronavirus: Canada's top doctor says pandemic may last years, even with vaccine https://t.co/0xOlqJAPL5",[],globalnews,decreas,decrease
2020-08-04,Australia’s Queensland closes state border in attempt to stave off 2nd coronavirus wave https://t.co/qbFtdCNxJb https://t.co/7LJtBc5Roi,[],globalnews,decreas,decrease
2020-08-04,"Prince Edward Island, Nova Scotia and New Brunswick did not report any new cases of COVID-19 on Tuesday.

https://t.co/LwDnEIkGAp",[],globalnews,decreas,decrease
2020-08-04,"“I believe in recommending the safest way to open schools. Masks play a role,” said Dr. Theresa Tam. 

https://t.co/oG9qAD0hlJ",[],globalnews,decreas,decrease
2020-08-04,New on YouTube:  Coronavirus: Saskatchewan government releases its back-to-school plan for the fall https://t.co/glz4tZLOvK,[],globalnews,decreas,decrease
2020-08-04,"Students and staff in Alberta from Grades 4-12 will be required to wear masks in shared spaces when they return to school this fall.

Should teachers and students be required to wear masks?

MORE: https://t.co/Q1qLL5Hdif",[],globalnews,decreas,decrease
2020-08-04,"WATCH LIVE: Trump to offer update on U.S. coronavirus response.

https://t.co/ifAvygXiHH",[],globalnews,decreas,decrease
2020-08-04,"Novavax Inc said on Tuesday its experimental COVID-19 vaccine produced antibodies against the novel coronavirus and appears to be safe, according to initial data from a small, early-stage clinical trial.

https://t.co/M0hCxyOQ9k",[],globalnews,decreas,decrease
2020-08-04,Novavax says its coronavirus vaccine produced immune response in small study https://t.co/mjLxI1WPOp https://t.co/dxnQ0mQ4Gj,[],globalnews,decreas,decrease
2020-08-04,"He was “just not handling the pandemic well,” his lawyer said.

https://t.co/SeomonfF5d",[],globalnews,decreas,decrease
2020-08-04,"The league feels it needs financial support from Ottawa to stage an abbreviated 2020 season during the COVID-19 pandemic.

https://t.co/ljEQf7Mxg1",[],globalnews,decreas,decrease
2020-08-04,"WATCH LIVE: Federal officials offer update on coronavirus pandemic in Canada.

https://t.co/BED80wBD3h",[],globalnews,decreas,decrease
2020-08-04,"Your daily #CoronavirusPandemic update:

🧑‍🔬Wuhan scientists interviewed over coronavirus origins, WHO says

🇦🇺Australian state to impose fines, deploy military to enforce measures

🏒NHL reports no positive tests from active teams

MORE: https://t.co/uUgt1RKbT6",['coronaviruspandemic'],globalnews,decreas,decrease
2020-08-04,"With the school year approaching, some parents are exploring “pandemic pods” as a method to teach their children.

But what are they and why are they sparking debate?

https://t.co/JG5WvxjmL1",[],globalnews,decreas,decrease
2020-08-04,"Many advocates understand how important face masks are but they want greater public awareness to help those who are deaf or have hearing loss.

https://t.co/P4cu5tbz7i",[],globalnews,decreas,decrease
2020-08-04,"Wuhan scientists interviewed over coronavirus origins, WHO says https://t.co/PWU10Wgnsz https://t.co/n3Yp9HgHDU",[],globalnews,decreas,decrease
2020-08-04,"Australian state to impose fines, deploy military to enforce coronavirus measures https://t.co/K5KSsUdFLb https://t.co/LBl3iUe1cA",[],globalnews,decreas,decrease
2020-08-03,"New on YouTube:  Coronavirus: Cities in Australia, Philippines see new lockdown measures https://t.co/L0dxWASOqX",[],globalnews,increas,increase
2020-08-03,New on YouTube:  Coronavirus: Concerns over back-to-school plans; face masks for the hearing impaired https://t.co/91QVLVKF33,[],globalnews,increas,increase
2020-08-03,"Canada reported 147 new cases of COVID-19 on Monday, with only a handful of provinces releasing numbers and many opting to wait until after the Civic Holiday to do so.

https://t.co/jfYHIY2KDL",[],globalnews,increas,increase
2020-08-03,"New on YouTube:  Global National: Aug. 3, 2020 | COVID-19 concerns linger as schools prepare to welcome back kids https://t.co/NizknaLESd",[],globalnews,increas,increase
2020-08-03,"Canada’s first COVID tracking app launched in Ontario on July 31.

Will you be using the contact tracing app?

MORE: https://t.co/FkSIJ7EJja",[],globalnews,increas,increase
2020-08-03,"“If you’re in multi-generational households, and there’s an outbreak in your rural area or in your city, you need to really consider wearing a mask at home, assuming that you’re positive,"" says the head of the White House coronavirus task force.

https://t.co/G0Q1mTn6g3",[],globalnews,increas,increase
2020-08-03,Face masks at home may be needed as U.S. battles coronavirus: task force head https://t.co/VHBM3iTNXa https://t.co/FT5hHVExAD,[],globalnews,increas,increase
2020-08-03,"Your daily #CoronavirusPandemic update:

🇦🇺Melbourne declares disaster, enforces curfew as cases spike

⛴️Coronavirus hits Norway cruise ship, officials fear spread across coastal villages

💲U.S. border businesses struggle amid COVID-19

MORE: https://t.co/uUgt1RKbT6 https://t.co/Cf4QQiBdK0",['coronaviruspandemic'],globalnews,increas,increase
2020-08-03,"Victoria state, Australia‘s coronavirus hot spot, announced on Monday that businesses will be closed and scaled down after reporting 429 new infections and 13 more deaths Monday morning. 

https://t.co/fTsEVP0JdN",[],globalnews,increas,increase
2020-08-03,"Melbourne declares disaster, enforces curfew as coronavirus cases spike https://t.co/m7DrQkIyv3 https://t.co/HEjJlfxe4G",[],globalnews,increas,increase
2020-08-03,"Coronavirus hits Tahiti cruise ship, leaving 340 passengers confined to cabins https://t.co/CyLS2ih0G2 https://t.co/BQpkS1waCP",[],globalnews,increas,increase
2020-08-03,"A Norwegian cruise line has issued a public apology after 41 people on the MS Roald Amundsen tested positive for the coronavirus. 

https://t.co/ezcKzTfuHD",[],globalnews,increas,increase
