date,tweet,hashtags,account,Mylabel,label
2020-09-15,"Alberta's chief medical officer of health, reported a total of 418 new cases of COVID-19 in the three-day period from Friday to Sunday. https://t.co/T6M790C3f7",[],cbcnews,increas,equal
2020-09-14,"COVID-19 'placing a heavy strain on our public health teams,' warns Dr. Bonnie Henry. https://t.co/EWAxiwczqL",[],cbcnews,decreas,decrease
2020-09-14,"It's election day in New Brunswick, the first general election in Canada since the emergence of COVID-19. https://t.co/VwotvULZLF @colinmcphail",[],cbcnews,decreas,decrease
2020-09-14,"Trump has been widely criticized for downplaying the risk of COVID-19.
But Canada and the U.S. share intelligence — so what did the federal government know, and when? https://t.co/j8TY6hpeme @JPTasker",[],cbcnews,decreas,decrease
2020-09-14,"Many symptoms of COVID-19 and signs of irritation from wildfire smoke can be similar.
Here's how to tell the difference. https://t.co/qE9ohKwdAC @MichelleGhsoub",[],cbcnews,decreas,decrease
2020-09-14,"Ontario's COVID-19 cases are rising at a rate not seen for months. 
The average number of new infections confirmed daily in the province has doubled in a stretch of just three weeks.  https://t.co/peAmbcqRLU @CBCQueensPark",[],cbcnews,decreas,decrease
2020-09-13,How are high-touch retailers like record shops and bookstores managing the pandemic? Some of them are reducing or eliminating browsing. https://t.co/5F5YuWe8OR @madcummings,[],cbcnews,increas,increase
2020-09-12,"A case of COVID-19 has been identified in a second school in Manitoba. It's linked to a Grade 5 and 6 classroom at École New Era School in Brandon, Man. https://t.co/yyodGPyX6x",[],cbcnews,NoChange,equal
2020-09-12,The United Nations General Assembly has overwhelmingly approved a resolution on tackling the pandemic over objections from the United States and Israel. https://t.co/XUVcNO8sl7,[],cbcnews,NoChange,equal
2020-09-12,"As students across Canada head back to school, here's what we know about COVID-19 and children.

https://t.co/fpTQNxaVIl",[],cbcnews,NoChange,equal
2020-09-12,The CafeTO program gave hundreds of restaurants around Toronto the green light to add or expand patios amid the COVID-19 pandemic but it is scheduled to end in late fall when the snow begins. https://t.co/Ram6M0Tkjt,[],cbcnews,NoChange,equal
2020-09-12,"49 people are now in hospital with the disease caused by the novel coronavirus, including 10 in intensive care. https://t.co/3y2HZ43lnV",[],cbcnews,NoChange,equal
2020-09-11,Ontario coronavirus cases cross the 200 mark for the first time since July. https://t.co/KkTarhFtEW,[],cbcnews,decreas,equal
2020-09-11,"Canada's debt to disposable income ratio inched lower during the pandemic, but experts worry about what will happen once programs like the Canada emergency response benefit and mortgage deferrals run out. https://t.co/3Gl5it0c3V",[],cbcnews,decreas,equal
2020-09-11,"One death previously attributed to COVID-19 has since been determined not to be related, Hinshaw said. https://t.co/5q7iaSLGwR",[],cbcnews,decreas,equal
2020-09-11,"Sources say the government's priorities will be the immediate challenges of the pandemic, but a green recovery plan is still on the agenda. https://t.co/PdsjzSULlK",[],cbcnews,decreas,equal
2020-09-11,COVID-19 has forced the accounting profession to find a creative solution to hold exams. https://t.co/XAT0hEL1lA,[],cbcnews,decreas,equal
2020-09-11,COVID-19 update: Public health officials address Canadians: https://t.co/KkTarhX4wu https://t.co/nxGt4E4cCd,[],cbcnews,decreas,equal
2020-09-11,"Ontario has reported 213 new cases of COVID-19, marking the first time the province's numbers have crossed the 200 mark in months. https://t.co/2oJtsouy96",[],cbcnews,decreas,equal
2020-09-11,"After six months helping to lead B.C. through the pandemic, Dr. Bonnie Henry faces the fall — fraught with back-to-school dangers and dashes of criticism from a once-adoring public. https://t.co/PvO0dLXRVg",[],cbcnews,decreas,equal
2020-09-11,"This year's Toronto International Film Festival will have a very different format because of COVID-19, with a mixture of drive-in, outdoor, theatre and digital screenings. https://t.co/y9Twqwsd5B",[],cbcnews,decreas,equal
2020-09-11,Finance Minister says spending on the pandemic response and declines in tax revenue and natural resource income were factors. https://t.co/ErrcQ96Pjy,[],cbcnews,decreas,equal
2020-09-10,"Lysol wipes were hard to come by in the early days of the pandemic, and if you could find them chances are the price was far higher than normal. https://t.co/EUzFrEtDFJ",[],cbcnews,increas,equal
2020-09-10,"A new report has found that female immigrants, many of whom worked as caregivers, were especially hard-hit by the COVID-19 pandemic. https://t.co/LZRsX5gbv8",[],cbcnews,increas,equal
2020-09-10,"Fines for not wearing masks will apply across Quebec, but Premier François Legault said authorities will target regions classified as ""yellow"" under the government's new colour-coded COVID-19 alert system. https://t.co/XcAHD9axOr @FrancaMignacca",[],cbcnews,increas,equal
2020-09-10,India reported another record spike of new coronavirus infections as the virus spreads beyond its major cities. https://t.co/UQkIzLwjc5,[],cbcnews,increas,equal
2020-09-10,"Large ceremonies are customary in Palestinian society, but in the absence of physical distancing measures, weddings have proved an incubator for the novel coronavirus. https://t.co/fuFL7cRiC4 @irris",[],cbcnews,increas,equal
2020-09-10,Here's the outlook for COVID-19 vaccines after one late-stage trial was suspended this week. https://t.co/XvK3QJKleh @mle_chung,[],cbcnews,increas,equal
2020-09-09,Alberta Premier Jason Kenney says the province has the right set of public health measures in place to deal with the coronavirus. https://t.co/7yOXdUNNOu,[],cbcnews,increas,equal
2020-09-09,Plan seeks to minimize impact of B.C.'s influenza season and boost capacity to track COVID-19. https://t.co/ZHFOZ5p0mI,[],cbcnews,increas,equal
2020-09-09,Toronto-Dominion Bank is facing a class-action lawsuit over its refusal to pay travel insurance claims following trip cancellations triggered by the COVID-19 pandemic. https://t.co/YmDaWhbtgi,[],cbcnews,increas,equal
2020-09-09,"Husky Energy has announced that it will carry out a review of the massive White Rose extension project, which was suspended in March due to the COVID-19 pandemic. https://t.co/17IJ2bk4SR @TRobertst",[],cbcnews,increas,equal
2020-09-09,Erin O'Toole promises a united Conservative team will offer Canadians a pandemic recovery plan that will rebuild the economy and give people fresh hope. https://t.co/EojNRKdhm5,[],cbcnews,increas,equal
2020-09-09,"The safety of a prospective coronavirus vaccine comes ""first and foremost,"" the World Health Organization's chief scientist says. https://t.co/s3hcDktGcw",[],cbcnews,increas,equal
2020-09-09,"A nasal swab isn't the only way to detect the virus that causes COVID-19.
Scientists around the world have been able to track the presence of the novel coronavirus in sewage. https://t.co/258V6sJsDI @CBCQueensPark",[],cbcnews,increas,equal
2020-09-09,"Allowing every child in Quebec to learn over the internet during the pandemic is not in the public's interest, a Superior Court judge has ruled. https://t.co/DyrTTW3iKt @jonmontpetit",[],cbcnews,increas,equal
2020-09-09,Passenger Safwan Choudhry says airline staff were trying to force his 19-month-old daughter to wear a mask even though she isn't required to at that age. https://t.co/oVxo23zzN9,[],cbcnews,increas,equal
2020-09-09,Research conducted by a team at Carleton University is finding that students are increasingly turning to social media as a coping strategy to handle stress and isolation during the COVID-19 pandemic. https://t.co/QJoNIGNpE4,[],cbcnews,increas,equal
2020-09-09,"""The amount that I hope to raise is enough to get a vaccine because I hate COVID,"" the comic creator says. https://t.co/wXBzURBzZZ",[],cbcnews,increas,equal
2020-09-09,"Tech stocks have racked in huge returns during the pandemic for investors on Wall Street, but that momentum seems to have turned in recent days as big names like Apple, Google and Netflix are selling off. https://t.co/1RzASTNZIi",[],cbcnews,increas,equal
2020-09-08,"BREAKING: B.C. is ordering nightclubs and stand-alone banquet halls closed, ending the sale of liquor at restaurants past 10 p.m., and telling venues to reduce the volume of music to conversation levels as cases of COVID-19 continue to spike.  https://t.co/4yKM5LD4Zo",[],cbcnews,decreas,decrease
2020-09-08,Her university classes are online. Why one student still chose to live on campus amid the coronavirus pandemic. https://t.co/mWe1CTbKUw @TO_jwo https://t.co/8ggUDnCvWl,[],cbcnews,decreas,decrease
2020-09-08,"Ontario reported 185 new cases of COVID-19 on Tuesday, as well as 190 on Monday — the most on any single day since July 24. https://t.co/Lpi1mAS66m",[],cbcnews,decreas,decrease
2020-09-08,The Organization for Economic Co-operation and Development estimates that school disruptions from COVID-19 could hinder global economic output for the rest of this century. https://t.co/CulOe5q4L1,[],cbcnews,decreas,decrease
2020-09-08,About 200 students and staff at five French Catholic schools in Ottawa have been told to self-isolate because of possible exposure to COVID-19 aboard school buses. https://t.co/dTA3LoDdmr,[],cbcnews,decreas,decrease
2020-09-08,"Six schools in southern Alberta have now each confirmed a single case of COVID-19 in letters to parents. 
All the schools remain open to in-person learning. https://t.co/51XUyx0ZUP",[],cbcnews,decreas,decrease
2020-09-08,COVID-19 update: Public health officials address Canadians: https://t.co/LZ6u57W5hW https://t.co/YqEmuqg2gh,[],cbcnews,decreas,decrease
2020-09-08,Health officials are warning of a second wave of coronavirus as the U.K. and France see a concerning rise in COVID-19 cases. https://t.co/LZ6u57Euqo,[],cbcnews,decreas,decrease
2020-09-08,"At Germany's busiest airport in Frankfurt, the longest lineups these days aren't at check-in or security but at the state-of-the-art COVID-19 testing centre. https://t.co/be5UdaxuEd @CBCChrisBrown",[],cbcnews,decreas,decrease
2020-09-08,The average number of COVID-19 cases reported daily in Canada rose by 40 per cent in the past two weeks. https://t.co/z1P18HOAxI @helloryanjones,[],cbcnews,decreas,decrease
2020-09-08,Tourism operators across B.C. are looking at staggering losses from a season constricted by the COVID-19 pandemic. https://t.co/LmEHoAiHOO,[],cbcnews,decreas,decrease
2020-09-07,"Researchers surveyed 7,434 caregivers and parents across Ontario during the pandemic. Nearly 60 per cent of them displayed some symptoms of depression. https://t.co/BM6fCLh6Kg @SamCraggsCBC",[],cbcnews,increas,increase
2020-09-07,"While more testing may be part of the reason for Quebec's increase in COVID-19 cases, experts warn against slacking off on regulations. https://t.co/xaZOUuTRot @FrancaMignacca",[],cbcnews,increas,increase
2020-09-07,"Hassan Yussuff, president of the Canadian Labour Congress, is calling for a stronger social safety net in the wake of the COVID-19 pandemic. https://t.co/UftHQc7OMW",[],cbcnews,increas,increase
2020-09-07,"The CDC says community cooling centres help protect the public during heat emergencies, but this summer they also increased the risk of coronavirus. https://t.co/ZECBIveHZ0",[],cbcnews,increas,increase
2020-09-07,"Chinese firm Sinovac Biotech Ltd. said its coronavirus vaccine candidate appeared to be safe for older people, according to preliminary results from an early to mid-stage trial. https://t.co/DN7jYXrB65",[],cbcnews,increas,increase
2020-09-07,A Windsor woman says her dying wish is to see her parents who live in Michigan. COVID-19 restrictions are keeping them apart. https://t.co/Weh5qKVqOI,[],cbcnews,increas,increase
2020-09-07,"Unions in B.C. say the pandemic has highlighted the importance for workers to organize, especially when it comes to health and safety. https://t.co/9AjwATm8Ny",[],cbcnews,increas,increase
2020-09-07,COVID-19 expected to spike after Labour Day long weekend in Canada. https://t.co/aoILdRrPuD,[],cbcnews,increas,increase
2020-09-07,"When Kiera Norris travelled to China for an annual trip in January, she didn’t expect to be stranded there, for nine months because of the COVID-19 pandemic, with her husband still in Canada. https://t.co/AKCfLSRErL",[],cbcnews,increas,increase
2020-09-07,COVID-19 is pushing students outside to learn and some say it could improve education. https://t.co/3SVWeagxn6,[],cbcnews,increas,increase
2020-09-07,A new survey suggests that many employees who have been working remotely due to the COVID-19 pandemic would like to continue working from home indefinitely. https://t.co/UGRLxbs5Me,[],cbcnews,increas,increase
2020-09-07,"In today's Morning Brief: 
• Office work could be changed forever by COVID-19
• Future of school may be outdoors, even after the pandemic
• Victims of mass shooting in Oshawa, Ont., identified as four members of the same family
https://t.co/LhA52azzkz",[],cbcnews,increas,increase
2020-09-07,"Students at three Saskatchewan high schools will be able to get a voluntary COVID-19 test, officials say. https://t.co/YcTv902BuJ",[],cbcnews,increas,increase
2020-09-06,"Ontario reported an additional 158 cases of COVID-19 on Sunday, marking the 11th day of daily case counts in triple digits. The majority of the cases continue to be concentrated in Toronto, Peel Region, Ottawa and York Region. https://t.co/xaKwpsevWi",[],cbcnews,decreas,equal
2020-09-06,Public health units in Toronto and York regions are warning of a COVID-19 outbreak linked to two church events held in the Greater Toronto Area last month.  https://t.co/Q5rIHIUIzR,[],cbcnews,decreas,equal
2020-09-05,A homeless camp in Montreal serves as a stark reminder of the city's tight housing market and the economic downturn provoked by the pandemic. https://t.co/1LOdfBEhGW,[],cbcnews,NoChange,equal
2020-09-05,"Ontario has reported an additional 169 cases of COVID-19 on Saturday, its highest daily case count since July 24. https://t.co/IEGZYy73uQ",[],cbcnews,NoChange,equal
2020-09-05,"In Canada, the national Immunity Task Force has so far examined antibody levels from the blood of 35,000 Canadians. The task force found that the level of coronavirus antibodies in the population barely registered in some cases. https://t.co/5KCoy1IdoC",[],cbcnews,NoChange,equal
2020-09-05,"Students with disabilities face extra complications heading back to school in a pandemic, and parents say more planning was needed from governments.  https://t.co/B7TR1FTHza",[],cbcnews,NoChange,equal
2020-09-05,India's total number of coronavirus cases crossed 4 million on Saturday. The new tally comes a day after the WHO said it's not expecting widespread vaccinations against COVID-19 until the middle of next year. https://t.co/J62GBVTm0J,[],cbcnews,NoChange,equal
2020-09-04,"B.C. Education Minister Rob Fleming says if a student tests positive for COVID-19, everyone in their school cohort may have to self-isolate for 14 days. https://t.co/yW27X5Jm3e",[],cbcnews,decreas,decrease
2020-09-04,"Canada added a quarter of a million new jobs in August, but the economy still has more than a million fewer workers than it did in February, before COVID-19 hit. https://t.co/YD1SVduRsD",[],cbcnews,decreas,decrease
2020-09-04,"Widespread COVID-19 vaccinations are not expected until mid-2021, WHO says. https://t.co/JXy7CFSLcu",[],cbcnews,decreas,decrease
2020-09-04,The Canadian Border Services Agency points out that there are many legitimate reasons why Americans and other foreigners may be travelling to Canada during the COVID-19 pandemic. https://t.co/gNcWjiaVgp,[],cbcnews,decreas,decrease
2020-09-04,"In today's Morning Brief: 
• Why millions of travellers have entered Canada despite COVID-19 travel restrictions
• The Canada Revenue Agency says claimants can expect to see their Canada emergency response benefit deposited before the weekend
https://t.co/rlFsOpvL9C",[],cbcnews,decreas,decrease
2020-09-03,Company says it will restrict new political ads and remove posts with false information about COVID-19 and voting. https://t.co/8lzkGQ4mzM,[],cbcnews,increas,equal
2020-09-03,"Many groups are offering ""micro-classrooms"" or ""pandemic-pods"" as a new option for families who don't feel comfortable sending their kids back to the traditional school setting due to COVID-19 concerns. https://t.co/X4o5U6g7Gc",[],cbcnews,increas,equal
2020-09-03,"#Analysis: Analysts say that in recent months, the pandemic has helped suck away the opposition’s momentum and bolster Maduro’s already strong hand. https://t.co/VcHUCanRwi @chrisarsenaul",['analysis'],cbcnews,increas,equal
2020-09-03,"Ontario students will experience a range of new safety protocols when they return to school this month, though mandatory COVID-19 testing will not be among the changes. https://t.co/1sVuMr6tzs",[],cbcnews,increas,equal
2020-09-03,Revenue at the Windsor-Detroit tunnel has been down 70 to 80 per cent since the start of the pandemic. https://t.co/GaPTPmWlTK,[],cbcnews,increas,equal
2020-09-03,"Physical distancing, hand-washing and mask-wearing could help minimize impact of influenza, says the BC Centre for Disease Control. https://t.co/JywgxuUnDw",[],cbcnews,increas,equal
2020-09-02,B.C.'s minister of municipal affairs and housing says the COVID-19 pandemic has only made the housing crisis worse. https://t.co/DZKjbJFYnh,[],cbcnews,increas,equal
2020-09-02,The analysis found that steroids improve survival rates of COVID-19 patients sick enough to be in intensive care in hospital. https://t.co/5DF0mwrTbD,[],cbcnews,increas,equal
2020-09-02,"Dr. Jean Robert Ngola was singled out as the source of a COVID-19 outbreak in Campbellton, N.B., but a Fifth Estate investigation casts increasing doubt on whether he was 'patient zero.' https://t.co/FCpAsWH1x2",[],cbcnews,increas,equal
2020-09-02,"In today's Morning Brief: 
• In-depth contact tracing casts doubt on N.B. doctor as source of spring COVID-19 outbreak
• Premier Doug Ford is defending Ontario's chief medical officer of health amid growing calls for new leadership
https://t.co/d1HK5Axq7Y",[],cbcnews,increas,equal
2020-09-02,"Danny Rossi has fought the city and slept in his van to keep hold of his hotdog-slinging spot outside of New York's Metropolitan Museum of Art. Now, there's a pandemic. https://t.co/eLz1DFwPY0 @cbcasithappens",[],cbcnews,increas,equal
2020-10-08,Saturday will be 10 days after Trump tested positive for the coronavirus. https://t.co/w3EzulYI44,[],globalnews,increas,equal
2020-10-08,"The drug was among the first to be used as a coronavirus treatment, and was one of the drugs recently used to treat Donald Trump.
https://t.co/EU7a4WCvwh",[],globalnews,increas,equal
2020-10-08,There are 10 positive coronavirus cases and six presumptive cases at the Hope Bay mine in Nunavut. https://t.co/XkYVthFKff,[],globalnews,increas,equal
2020-10-08,"""Given what we have seen in the last two weeks there is little doubt that the second wave of COVID will hit Indigenous people harder than the first wave,"" said Indigenous Services Minister Marc Miller. https://t.co/ha1rIHYdZ2",[],globalnews,increas,equal
2020-10-08,"Watch Live: MPs debate coronavirus response in QP

https://t.co/9ZLfArrYOO",[],globalnews,increas,equal
2020-10-08,WATCH LIVE: Indigenous Services Minister Marc Miller to provide update on coronavirus https://t.co/2QfaiOHzXL,[],globalnews,increas,equal
2020-10-08,"The road to recovery from COVID-19 depends entirely on the person, experts say. 

https://t.co/tV6A0ASTIw",[],globalnews,increas,equal
2020-10-08,"A new report suggests it will take some time for Alberta’s economy to get back to where it was before the COVID-19 pandemic hit.

https://t.co/I7rSo3gLxy",[],globalnews,increas,equal
2020-10-08,"Ontario is reporting 797 new cases of COVID-19 on Thursday, a new provincial record. 

https://t.co/e0P39DvP58",[],globalnews,increas,equal
2020-10-08,"Quebec is reporting 1,078 new COVID-19 cases on Thursday as the province tightens lockdown rules in designated red zones. 

https://t.co/QcqAbMZjN4",[],globalnews,increas,equal
2020-10-08,"Air Canada has raised nearly $500 million by selling and leasing back nine aircraft to help offset the cash drain from COVID-19. 

https://t.co/57EA4DvZyl",[],globalnews,increas,equal
2020-10-08,"Your #CoronavirusPandemic update:

🇺🇸U.S. Marine general tests positive after Pentagon meeting

🇨🇦Canada adds 1,795 new cases

🏥COVID-free hospital zones could prevent cancer surgery complications, deaths, study says 

MORE: https://t.co/Y5cidMI5x2",['coronaviruspandemic'],globalnews,increas,equal
2020-10-07,"Harris immediately blasted Pence’s answer and what she called the “ineptitude” of the Trump administration’s coronavirus response.
https://t.co/u3ZrxD5DNB",[],globalnews,increas,increase
2020-10-07,"The Marine Corps said Wednesday that Gen. Gary L. Thomas, tested positive for COVID-19.

https://t.co/kY7J8c84jn",[],globalnews,increas,increase
2020-10-07,"Since the pandemic began, the virus has claimed 9,541 lives in Canada.

https://t.co/jchnSsdjRH",[],globalnews,increas,increase
2020-10-07,"“Because of that magnitude of reduction in risk, we’re suggesting that it is worth the time and the resources to intentionally set up this COVID-free pathway,"" said Western University's Janet Martin.

https://t.co/pvBwLGPZy1",[],globalnews,increas,increase
2020-10-07,"Italy on Wednesday made it mandatory to wear face masks outdoors nationwide.
Do you think Canada should make face masks mandatory outdoors?

READ: https://t.co/92wIo3WPfq",[],globalnews,increas,increase
2020-10-07,"Tens of thousands swarmed onto the Great Wall of China.
Photos show they weren't all wearing masks.
https://t.co/pNJPfFJIc6",[],globalnews,increas,increase
2020-10-07,"The pandemic has had an unprecedented impact on Canadian small businesses. 

Watch 'Business as Unusual' on Saturdays on Global News Weekend with the #GlobalTVApp or Amazon Prime Video. 

Also see: https://t.co/h0w7ZiC4jD https://t.co/BGNISkVja0",['globaltvapp'],globalnews,increas,increase
2020-10-07,"The report estimates only $50M out of the $655M for the new sickness benefit will go those with COVID-19

https://t.co/9RwOh1JkV1",[],globalnews,increas,increase
2020-10-07,"Quebec is reporting 900 new infections of COVID-19 Wednesday, bringing its total caseload to 81,914. 

https://t.co/aseu0IM69E",[],globalnews,increas,increase
2020-10-07,"Italy has the highest coronavirus death toll in continental Europe with over 36,000 confirmed fatalities.
https://t.co/SpOfHs8zs6",[],globalnews,increas,increase
2020-10-07,"Ontario is reporting 583 new cases of the novel coronavirus on Wednesday, bringing the provincial total to 55,945.

https://t.co/WN3AHH3ckG",[],globalnews,increas,increase
2020-10-07,"In the second season of Super Awesome Science Show, @JATetro will explore the science behind pandemics with the help of some of the brightest minds in the field today.

https://t.co/rY87MxqCqI",[],globalnews,increas,increase
2020-10-07,"The handling of the coronavirus pandemic, as well as Trump's diagnosis, will likely take centre stage.

https://t.co/gAMmGzJuBv",[],globalnews,increas,increase
2020-10-07,"The study found that small- and medium-sized businesses were hit hard by the crisis, with 76 per cent reporting a decline in revenues and profits during the pandemic.

https://t.co/OuIefNj8Gp",[],globalnews,increas,increase
2020-10-07,"COVID-19 restrictions have forced the industry to innovate in several ways including selling meal kits of raw ingredients and creating more patio dining.

https://t.co/4Sb288EQ6o",[],globalnews,increas,increase
2020-10-07,"Health officials assured that the man has tested negative for coronavirus and was showing no symptoms.
https://t.co/gAwo4qdmed",[],globalnews,increas,increase
2020-10-07,"""What actually works to reduce spread of the virus is social distancing, wearing a mask, avoiding indoor events ... and the White House has been doing none of those things,"" an expert said.
https://t.co/IS703LuY2M",[],globalnews,increas,increase
2020-10-07,"""If he still has COVID, we shouldn’t have a debate,"" Biden told reporters after a campaign stop in Pennsylvania.

https://t.co/QP0VwLGtPR",[],globalnews,increas,increase
2020-10-06,"Your #CoronavirusPandemic update:

🇺🇸 Trump reporting ‘no symptoms’ of coronavirus, White House doctor says

🪖 More than 220 cases of coronavirus reported among Canadian military members

🏒NHL says targeted start date for 2020-21 season now Jan. 1

MORE: https://t.co/Y5cidMI5x2",['coronaviruspandemic'],globalnews,decreas,decrease
2020-10-06,"In an update released on Tuesday, the force said to date, 222 of its members have tested positive for COVID-19.

https://t.co/EyIlAcsaYH",[],globalnews,decreas,decrease
2020-10-06,"Less than a day after being released from the hospital for coronavirus treatment, Trump tweeted that Americans should ""live"" with the virus citing the upcoming flu season as an example.

https://t.co/Q4msLD5Vvr",[],globalnews,decreas,decrease
2020-10-06,"The pandemic has led to 81,014 cases to date in the province. 

https://t.co/7KsFUy4zpj",[],globalnews,decreas,decrease
2020-10-06,"Several Secret Service agents expressed concern over the cavalier attitude the White House has taken when it comes to masks and distancing. Colleagues, they said, are angry, but feel there’s little they can do.
https://t.co/P6cQcFmOSB",[],globalnews,decreas,decrease
2020-10-06,"“Global solidarity and international co-operation are the most powerful weapons in fighting and overcoming COVID-19,” the joint statement said.
https://t.co/K2A4iKVEkk",[],globalnews,decreas,decrease
2020-10-05,"Your #CoronavirusPandemic update:

🇨🇦Canada adds 2,206 coronavirus cases, highest daily increase

🌬️CDC backtracks, says virus could be spread through airborne transmission

🇺🇸Majority of Americans blame coronavirus on U.S. government, poll shows

More: https://t.co/Y5cidMZGoA https://t.co/ZvZWe1s0eX",['coronaviruspandemic'],globalnews,decreas,decrease
2020-10-05,"U.S. President Donald Trump leaves Walter Reed Medical Centre, after receiving treatment for COVID-19.

READ: https://t.co/9D3RVGP0qY https://t.co/V8L5fXX98e",[],globalnews,decreas,decrease
2020-10-05,"Justice Minister David Lametti introduced an identical bill last February but it didn't get beyond the initial stage of the legislative process before the House of Commons adjourned in mid-March due to the COVID-19 pandemic.

https://t.co/lHdIG0kM4b",[],globalnews,decreas,decrease
2020-10-05,"The CDC said some people could get infected by exposure to the novel coronavirus in small droplets and particles, or aerosols, that can linger in the air for minutes to hours.

https://t.co/WyT3H5D8zL",[],globalnews,decreas,decrease
2020-10-05,"#BREAKING: U.S. President Donald Trump will leave the hospital where he has been receiving treatment for coronavirus on Monday evening.

https://t.co/S33IyZsYia",['breaking'],globalnews,decreas,decrease
2020-10-05,"Searching for old fashioned mason jars? You may be in a pickle this year with demand skyrocketing amid the pandemic...

https://t.co/vqRhmqxvUn",[],globalnews,decreas,decrease
2020-10-05,"Watch Live: Donald Trump's doctors provide update on his coronavirus treatment

https://t.co/txp3SzGaok",[],globalnews,decreas,decrease
2020-10-05,"White House physicians have given Trump a mixture of medications, including a steroid drug only given to people with severe COVID-19.

https://t.co/G1zlxC1q3H",[],globalnews,decreas,decrease
2020-10-05,"Watch Live: MPs expected to debate coronavirus response in Question Period

https://t.co/kNMK1Z4GVE",[],globalnews,decreas,decrease
2020-10-05,"High school students in affected areas will be required to wear masks in the classroom and on school grounds at all times starting Thursday.

https://t.co/1FttASWu52",[],globalnews,decreas,decrease
2020-10-05,"The talks come weeks ahead of the U.S. presidential election and amid escalating tensions between the U.S. and China over the novel coronavirus, trade, technology, Hong Kong, Taiwan and human rights.

https://t.co/MOYJiVVT8u",[],globalnews,decreas,decrease
2020-10-05,"In COVID-19, Canada is witnessing a systemic, preventable failure to learn from the 2003 SARS outbreak.""

https://t.co/cfMrbADYJg",[],globalnews,decreas,decrease
2020-10-05,"“Teachers need more support in terms of addressing the challenges that they’re facing with respect to the effects of the pandemic,” said the president of the Association of Canadian Studies.

https://t.co/zy59E3Dl5k",[],globalnews,decreas,decrease
2020-10-05,"Takada's death came at the tail end of Paris Fashion Week, whose nine-day calendar is undertaking an unusual fashion season for spring-summer 2021 because of the coronavirus pandemic.
https://t.co/5RD1y7Rc8C",[],globalnews,decreas,decrease
2020-10-04,"The former vice president and his aides have used his Republican rival's positive test to underline a consistent campaign message: Biden would handle the pandemic better than Trump.
https://t.co/8g0Kd8UAbE",[],globalnews,increas,increase
2020-10-04,"Canada's Employment Minister said a broader economic shutdown like what happened earlier this year is not inevitable, but that Canadians must act now to slow the spread of COVID-19.

Are you concerned about the possibility of an economic shutdown?

More: https://t.co/OBISzPPvFl",[],globalnews,increas,increase
2020-10-04,"“It’s been a very interesting journey. I learned a lot about COVID,” Donald Trump said, standing in his hospital room in a video posted on social media.

https://t.co/7DU0D23snK",[],globalnews,increas,increase
2020-10-04,"On Friday, Canada reported over 2,000 new cases of the novel coronavirus for the first time since the beginning of the pandemic.

Do you think enough is being done to slow the spread of COVID-19 across Canada?

Read more: https://t.co/d28bG9Nxg9",[],globalnews,increas,increase
2020-10-04,"Your #CoronavirusPandemic update:

🥼Trump showing improvement during treatment for COVID-19 

🕋Saudi Arabia eases coronavirus restrictions, allows pilgrims to return to Mecca

⛪️Pope says market capitalism has failed in the coronavirus pandemic

More: https://t.co/Y5cidMZGoA https://t.co/rHQE70VSQP",['coronaviruspandemic'],globalnews,increas,increase
2020-10-04,"A White House physician's comments on Sunday about the health of U.S. President Donald Trump amid his coronavirus diagnosis added a new layer of confusion even as the doctor sought to clarify contradictory statements from the day before.

https://t.co/6ZgxHYV5l2",[],globalnews,increas,increase
2020-10-04,"Retailers are ramping up plans for a transformed Christmas shopping season in response to the COVID-19 pandemic, with strategies to draw buyers early, step up their e-commerce game and convince consumers to buy gifts for far-flung friends and family.

https://t.co/CHn9W75oZE",[],globalnews,increas,increase
2020-10-04,"Pope Francis says the coronavirus pandemic has proven that the “magic theories” of market capitalism have failed and that the world needs a new type of politics that promotes dialogue and solidarity and rejects war at all costs.

https://t.co/NWuw59gO5u",[],globalnews,increas,increase
2020-10-04,"Alec Baldwin returned to play Trump before the president's COVID diagnosis, while Jim Carrey made his feature debut as Biden.

https://t.co/ptvOLYob6T",[],globalnews,increas,increase
2020-10-03,"Here's where Donald Trump went, and what he did, prior to being diagnosed with COVID-19. https://t.co/tFgWXtUIz6",[],globalnews,decreas,equal
2020-10-03,"Your #CoronavirusPandemic update:

🇨🇦Canada reports 1,812 new cases

🩺Donald Trump feels ‘much better’ after day in hospital

🇮🇳India’s death toll surpasses 100,000

More: https://t.co/Y5cidMI5x2 https://t.co/cFl0wibAOS",['coronaviruspandemic'],globalnews,decreas,equal
2020-10-03,"As the number of people testing positive for COVID-19 in Toronto continues to rise, the city’s medical officer of health is calling for stricter restrictions for a period of four weeks.

Would you support this being implemented where you live?

More: https://t.co/jutnldbebN",[],globalnews,decreas,equal
2020-10-03,"UPDATE: U.S. President Donald Trump says his condition has improved a day after he checked into a military hospital due to COVID-19.

https://t.co/dTYUa0tvDe",[],globalnews,decreas,equal
2020-10-03,Johnson did not attend last Saturday's event at the White House Rose Garden. Several attendees have since been diagnosed with coronavirus. https://t.co/V9DGmHqN0M,[],globalnews,decreas,equal
2020-10-03,"The three Minnesota congressmen took a Friday night commercial flight two days after sharing a flight on Air Force One with Donald Trump, who announced he has COVID-19 early Friday morning.
https://t.co/bcy5gtikze",[],globalnews,decreas,equal
