date,tweet,hashtags,account,Mylabel,label
2020-09-18,COVID-19 update: Ministers and public health officials address Canadians https://t.co/ySpJFiqXY0,[],cbcnews,increas,decrease
2020-09-18,Advocates for Canadians with disabilities say the federal government isn't doing enough to help people struggling with new barriers in the midst of a pandemic. https://t.co/aJRJAJs5sA @OttawaReporter,[],cbcnews,increas,decrease
2020-09-18,"Ontario reported 401 new cases of COVID-19 on Friday, making it the highest daily case count since June 7. 
Two-thirds of the cases are among those under 40. https://t.co/sTOijUCc65",[],cbcnews,increas,decrease
2020-09-18,Some of Canada's biggest cities are seeing a surge in household waste and a lot of it is related — directly or indirectly — to COVID-19. https://t.co/QjtY9SpjRo @faliceemo,[],cbcnews,increas,decrease
2020-09-18,"Canadians in several provinces face long lines for a swab to help diagnose COVID-19 as school and workplaces open.
New testing technologies could help, but doctors say they won't be a silver bullet. https://t.co/6K1CCksQqi",[],cbcnews,increas,decrease
2020-09-18,"A group of students triggered a COVID-19 outbreak that has raised to 28 the number of positive tests among Western University students in London, Ont. https://t.co/05tEeWkmZP",[],cbcnews,increas,decrease
2020-09-18,Doctors and governments say the COVID-19 pandemic makes it more important than ever to get the flu shot. https://t.co/6audwPdRGx @mle_chung @christinecbc,[],cbcnews,increas,decrease
2020-09-18,"With COVID-19 case counts rising in many communities, many public health experts agree that what worked as a safe approach in the early days of the lockdown now comes with more risk. https://t.co/Td7nosIv1L @LaurenPelley",[],cbcnews,increas,decrease
2020-09-17,The new Conservative leader is in self-isolation after being exposed to the virus; one of his staff members has tested positive for COVID-19. https://t.co/9n1tlfQZEb,[],cbcnews,increas,decrease
2020-09-17,"In remarks at Hillsdale College in Michigan, U.S. Attorney General William Barr called COVID-19 lockdown orders the ""greatest intrusion on civil liberties"" in American history ""other than slavery."" https://t.co/7oxv5lFolE",[],cbcnews,increas,decrease
2020-09-17,Conservative Leader Erin O'Toole denounced the current state of COVID-19 testing in Canada after his family waited hours at an Ottawa site only to be turned away because of capacity issues. https://t.co/9n1tlfQZEb @JPTasker,[],cbcnews,increas,decrease
2020-09-17,"More than 1,500 physicians signed a letter in support of Dr. Jean Robert Ngola, saying he was ""unjustly"" blamed for a COVID-19 outbreak in Campbellton, N.B., that resulted in 40 cases and two deaths.  https://t.co/1mSO5QndEC @judyatrinh",[],cbcnews,increas,decrease
2020-09-17,A COVID-19 testing centre for Indigenous people is expected to open mid-October at a vacant building in Toronto owned by the Na-Me-Res emergency shelter organization. https://t.co/9zrY8xNjOv @rhijhnsn,[],cbcnews,increas,decrease
2020-09-17,New COVID-19 case numbers in Ontario are rising steeply and public health officials can't trace how roughly half of the patients got infected. https://t.co/yBY8k2uM8t @CBCQueensPark,[],cbcnews,increas,decrease
2020-09-17,"With more of us wearing reusable, non-medical masks, CBC readers have had some good questions about how to keep them clean. https://t.co/wZ9VjNKq7h @downtowncbrown @mle_chung",[],cbcnews,increas,decrease
2020-09-17,"#Analysis: With two federal party leaders now self-isolating after being exposed to COVID-19, just how safe might a campaign be for the politicians doing the campaigning? https://t.co/bk0zetd71c @EricGrenierCBC",['analysis'],cbcnews,increas,decrease
2020-09-17,"#Analysis: Questions are being asked now about how quickly or enthusiastically the Liberals should turn their focus back from the pandemic to the threat of runaway climate change.
It doesn't have to be a binary choice. https://t.co/gyG11m2Hx0 @AaronWherry",['analysis'],cbcnews,increas,decrease
2020-09-17,A Canadian megamall developer's project in New Jersey is on shaky ground because of the COVID-19 pandemic.  https://t.co/gwOl18LD2O @DianneBuckner,[],cbcnews,increas,decrease
2020-09-17,"The company normally also rolls out its new iPhones at this time of year, but production problems caused by the pandemic have delayed their release until at least October. https://t.co/alApL4f6Hh",[],cbcnews,increas,decrease
2020-09-17,"This year the red carpet, crowds and gambling are all replaced with COVID-19 tests, temperature checks and face masks. https://t.co/UtbxLWIyiC",[],cbcnews,increas,decrease
2020-09-17,U.S. President Donald Trump contradicted the director of the Centers for Disease Control saying a COVID-19 vaccine will be rolled out before the end of 2020. https://t.co/amFRmziEkJ,[],cbcnews,increas,decrease
2020-09-17,Custodians are now tasked with keeping COVID-19 from spreading in Ontario schools and being first responders if the virus gets in. https://t.co/17T64uE9mR,[],cbcnews,increas,decrease
2020-09-16,Local unions say 25 per cent of students in one public school aren't wearing masks. https://t.co/30KoaMLrKH,[],cbcnews,increas,decrease
2020-09-16,"""Of course, you don't know if anybody has COVID, which becomes a problem when you get home. It's almost like you have to sanitize your dog as well."" https://t.co/EhrFTC1rDq",[],cbcnews,increas,decrease
2020-09-16,Conservative Leader Erin O'Toole and his family are being tested for COVID-19 today after one of his staff members tested positive for the coronavirus. https://t.co/BMz3vbcavR @OttawaReporter,[],cbcnews,increas,decrease
2020-09-16,"These days more of us are travelling — sometimes between provinces and even on airplanes. 
Here are some of the questions we've been getting about travel and COVID-19. https://t.co/Q9J5a3JK7d @downtowncbrown @mle_chung",[],cbcnews,increas,decrease
2020-09-16,A panel of experts is calling on Ottawa to make major investments in energy efficiency and green tech as part of its plan to revive a pandemic-crippled economy. https://t.co/1dR4ESrHXO @salimah_shivji,[],cbcnews,increas,decrease
2020-09-16,"U.S. President Donald Trump denied during a televised town hall that he had played down the threat of the coronavirus earlier this year, although there is an audio recording of him stating he did just that. https://t.co/K1lS5DnOdt",[],cbcnews,increas,decrease
2020-09-16,"Sonia Furstenau, the new leader of the B.C. Green Party, says the middle of a global pandemic is the wrong time to call a snap election. https://t.co/AXHJTbxsFQ",[],cbcnews,increas,decrease
2020-09-16,"Canadians under 40 are getting COVID-19 at cottages, family gatherings, dinner parties — all kinds of indoor settings, and not always the ones with large, headline-making crowds. https://t.co/8qYh9QQgfX @LaurenPelley",[],cbcnews,increas,decrease
2020-09-16,The memorial pays tribute to a number of West End residents who recently passed away from COVID-19. https://t.co/4cEM68qFpA,[],cbcnews,increas,decrease
2020-09-16,Bloc Québécois Leader Yves-François Blanchet says he plans to be tested for the coronavirus after his wife and a party staffer tested positive. https://t.co/djxmFTxlCN,[],cbcnews,increas,decrease
2020-09-15,A sudden spike in COVID-19 cases in Ontario is the latest in a national trend of rising infections and the fear is that the rise in cases mean more hospitalizations and even deaths in the weeks to come. https://t.co/06YB0VI8yd,[],cbcnews,increas,decrease
2020-09-15,"The province is reporting 251 new COVID-19 cases Tuesday, with 27,664 tests completed. https://t.co/u2J4tWHT3n",[],cbcnews,increas,decrease
2020-09-15,McMaster University appears to be distancing itself from a part-time faculty member who's been working for the Trump administration to allegedly downplay the impacts of COVID-19. https://t.co/xa8vhhquvs @SamCraggsCBC,[],cbcnews,increas,decrease
2020-09-15,COVID-19 update: Public health officials address Canadians: https://t.co/WlUTfIeBSe https://t.co/BWGUT70ZtV,[],cbcnews,increas,decrease
2020-09-15,"Despite a spike in COVID-19 cases across Canada, hospitalization rates in most provinces have remained steady.
Expect that to change if infections continue to climb, say infectious diseases specialists. https://t.co/FU0HnjeoBa @OliviaBowden__",[],cbcnews,increas,decrease
2020-09-15,"New Brunswick's PCs rode a surge in support for their handling of COVID-19 to a majority, but other leaders of minority governments might need to think twice before trying to follow in Blaine Higgs's footsteps. https://t.co/JdqB6poRbn @EricGrenierCBC",[],cbcnews,increas,decrease
2020-09-15,"Alberta's chief medical officer of health, reported a total of 418 new cases of COVID-19 in the three-day period from Friday to Sunday. https://t.co/T6M790C3f7",[],cbcnews,increas,decrease
2020-09-14,"COVID-19 'placing a heavy strain on our public health teams,' warns Dr. Bonnie Henry. https://t.co/EWAxiwczqL",[],cbcnews,decreas,increase
2020-09-14,"It's election day in New Brunswick, the first general election in Canada since the emergence of COVID-19. https://t.co/VwotvULZLF @colinmcphail",[],cbcnews,decreas,increase
2020-09-14,"Trump has been widely criticized for downplaying the risk of COVID-19.
But Canada and the U.S. share intelligence — so what did the federal government know, and when? https://t.co/j8TY6hpeme @JPTasker",[],cbcnews,decreas,increase
2020-09-14,"Many symptoms of COVID-19 and signs of irritation from wildfire smoke can be similar.
Here's how to tell the difference. https://t.co/qE9ohKwdAC @MichelleGhsoub",[],cbcnews,decreas,increase
2020-09-14,"Ontario's COVID-19 cases are rising at a rate not seen for months. 
The average number of new infections confirmed daily in the province has doubled in a stretch of just three weeks.  https://t.co/peAmbcqRLU @CBCQueensPark",[],cbcnews,decreas,increase
2020-09-13,How are high-touch retailers like record shops and bookstores managing the pandemic? Some of them are reducing or eliminating browsing. https://t.co/5F5YuWe8OR @madcummings,[],cbcnews,increas,decrease
2020-09-12,"A case of COVID-19 has been identified in a second school in Manitoba. It's linked to a Grade 5 and 6 classroom at École New Era School in Brandon, Man. https://t.co/yyodGPyX6x",[],cbcnews,increas,decrease
2020-09-12,The United Nations General Assembly has overwhelmingly approved a resolution on tackling the pandemic over objections from the United States and Israel. https://t.co/XUVcNO8sl7,[],cbcnews,increas,decrease
2020-09-12,"As students across Canada head back to school, here's what we know about COVID-19 and children.

https://t.co/fpTQNxaVIl",[],cbcnews,increas,decrease
2020-09-12,The CafeTO program gave hundreds of restaurants around Toronto the green light to add or expand patios amid the COVID-19 pandemic but it is scheduled to end in late fall when the snow begins. https://t.co/Ram6M0Tkjt,[],cbcnews,increas,decrease
2020-09-12,"49 people are now in hospital with the disease caused by the novel coronavirus, including 10 in intensive care. https://t.co/3y2HZ43lnV",[],cbcnews,increas,decrease
2020-09-11,Ontario coronavirus cases cross the 200 mark for the first time since July. https://t.co/KkTarhFtEW,[],cbcnews,increas,decrease
2020-09-11,"Canada's debt to disposable income ratio inched lower during the pandemic, but experts worry about what will happen once programs like the Canada emergency response benefit and mortgage deferrals run out. https://t.co/3Gl5it0c3V",[],cbcnews,increas,decrease
2020-09-11,"One death previously attributed to COVID-19 has since been determined not to be related, Hinshaw said. https://t.co/5q7iaSLGwR",[],cbcnews,increas,decrease
2020-09-11,"Sources say the government's priorities will be the immediate challenges of the pandemic, but a green recovery plan is still on the agenda. https://t.co/PdsjzSULlK",[],cbcnews,increas,decrease
2020-09-11,COVID-19 has forced the accounting profession to find a creative solution to hold exams. https://t.co/XAT0hEL1lA,[],cbcnews,increas,decrease
2020-09-11,COVID-19 update: Public health officials address Canadians: https://t.co/KkTarhX4wu https://t.co/nxGt4E4cCd,[],cbcnews,increas,decrease
2020-09-11,"Ontario has reported 213 new cases of COVID-19, marking the first time the province's numbers have crossed the 200 mark in months. https://t.co/2oJtsouy96",[],cbcnews,increas,decrease
2020-09-11,"After six months helping to lead B.C. through the pandemic, Dr. Bonnie Henry faces the fall — fraught with back-to-school dangers and dashes of criticism from a once-adoring public. https://t.co/PvO0dLXRVg",[],cbcnews,increas,decrease
2020-09-11,"This year's Toronto International Film Festival will have a very different format because of COVID-19, with a mixture of drive-in, outdoor, theatre and digital screenings. https://t.co/y9Twqwsd5B",[],cbcnews,increas,decrease
2020-09-11,Finance Minister says spending on the pandemic response and declines in tax revenue and natural resource income were factors. https://t.co/ErrcQ96Pjy,[],cbcnews,increas,decrease
2020-09-10,"Lysol wipes were hard to come by in the early days of the pandemic, and if you could find them chances are the price was far higher than normal. https://t.co/EUzFrEtDFJ",[],cbcnews,increas,decrease
2020-09-10,"A new report has found that female immigrants, many of whom worked as caregivers, were especially hard-hit by the COVID-19 pandemic. https://t.co/LZRsX5gbv8",[],cbcnews,increas,decrease
2020-09-10,"Fines for not wearing masks will apply across Quebec, but Premier François Legault said authorities will target regions classified as ""yellow"" under the government's new colour-coded COVID-19 alert system. https://t.co/XcAHD9axOr @FrancaMignacca",[],cbcnews,increas,decrease
2020-09-10,India reported another record spike of new coronavirus infections as the virus spreads beyond its major cities. https://t.co/UQkIzLwjc5,[],cbcnews,increas,decrease
2020-09-10,"Large ceremonies are customary in Palestinian society, but in the absence of physical distancing measures, weddings have proved an incubator for the novel coronavirus. https://t.co/fuFL7cRiC4 @irris",[],cbcnews,increas,decrease
2020-09-10,Here's the outlook for COVID-19 vaccines after one late-stage trial was suspended this week. https://t.co/XvK3QJKleh @mle_chung,[],cbcnews,increas,decrease
2020-09-09,Alberta Premier Jason Kenney says the province has the right set of public health measures in place to deal with the coronavirus. https://t.co/7yOXdUNNOu,[],cbcnews,increas,decrease
2020-09-09,Plan seeks to minimize impact of B.C.'s influenza season and boost capacity to track COVID-19. https://t.co/ZHFOZ5p0mI,[],cbcnews,increas,decrease
2020-09-09,Toronto-Dominion Bank is facing a class-action lawsuit over its refusal to pay travel insurance claims following trip cancellations triggered by the COVID-19 pandemic. https://t.co/YmDaWhbtgi,[],cbcnews,increas,decrease
2020-09-09,"Husky Energy has announced that it will carry out a review of the massive White Rose extension project, which was suspended in March due to the COVID-19 pandemic. https://t.co/17IJ2bk4SR @TRobertst",[],cbcnews,increas,decrease
2020-09-09,Erin O'Toole promises a united Conservative team will offer Canadians a pandemic recovery plan that will rebuild the economy and give people fresh hope. https://t.co/EojNRKdhm5,[],cbcnews,increas,decrease
2020-09-09,"The safety of a prospective coronavirus vaccine comes ""first and foremost,"" the World Health Organization's chief scientist says. https://t.co/s3hcDktGcw",[],cbcnews,increas,decrease
2020-09-09,"A nasal swab isn't the only way to detect the virus that causes COVID-19.
Scientists around the world have been able to track the presence of the novel coronavirus in sewage. https://t.co/258V6sJsDI @CBCQueensPark",[],cbcnews,increas,decrease
2020-09-09,"Allowing every child in Quebec to learn over the internet during the pandemic is not in the public's interest, a Superior Court judge has ruled. https://t.co/DyrTTW3iKt @jonmontpetit",[],cbcnews,increas,decrease
2020-09-09,Passenger Safwan Choudhry says airline staff were trying to force his 19-month-old daughter to wear a mask even though she isn't required to at that age. https://t.co/oVxo23zzN9,[],cbcnews,increas,decrease
2020-09-09,Research conducted by a team at Carleton University is finding that students are increasingly turning to social media as a coping strategy to handle stress and isolation during the COVID-19 pandemic. https://t.co/QJoNIGNpE4,[],cbcnews,increas,decrease
2020-09-09,"""The amount that I hope to raise is enough to get a vaccine because I hate COVID,"" the comic creator says. https://t.co/wXBzURBzZZ",[],cbcnews,increas,decrease
2020-09-09,"Tech stocks have racked in huge returns during the pandemic for investors on Wall Street, but that momentum seems to have turned in recent days as big names like Apple, Google and Netflix are selling off. https://t.co/1RzASTNZIi",[],cbcnews,increas,decrease
2020-09-08,"BREAKING: B.C. is ordering nightclubs and stand-alone banquet halls closed, ending the sale of liquor at restaurants past 10 p.m., and telling venues to reduce the volume of music to conversation levels as cases of COVID-19 continue to spike.  https://t.co/4yKM5LD4Zo",[],cbcnews,decreas,equal
2020-09-08,Her university classes are online. Why one student still chose to live on campus amid the coronavirus pandemic. https://t.co/mWe1CTbKUw @TO_jwo https://t.co/8ggUDnCvWl,[],cbcnews,decreas,equal
2020-09-08,"Ontario reported 185 new cases of COVID-19 on Tuesday, as well as 190 on Monday — the most on any single day since July 24. https://t.co/Lpi1mAS66m",[],cbcnews,decreas,equal
2020-09-08,The Organization for Economic Co-operation and Development estimates that school disruptions from COVID-19 could hinder global economic output for the rest of this century. https://t.co/CulOe5q4L1,[],cbcnews,decreas,equal
2020-09-08,About 200 students and staff at five French Catholic schools in Ottawa have been told to self-isolate because of possible exposure to COVID-19 aboard school buses. https://t.co/dTA3LoDdmr,[],cbcnews,decreas,equal
2020-09-08,"Six schools in southern Alberta have now each confirmed a single case of COVID-19 in letters to parents. 
All the schools remain open to in-person learning. https://t.co/51XUyx0ZUP",[],cbcnews,decreas,equal
2020-09-08,COVID-19 update: Public health officials address Canadians: https://t.co/LZ6u57W5hW https://t.co/YqEmuqg2gh,[],cbcnews,decreas,equal
2020-09-08,Health officials are warning of a second wave of coronavirus as the U.K. and France see a concerning rise in COVID-19 cases. https://t.co/LZ6u57Euqo,[],cbcnews,decreas,equal
2020-09-08,"At Germany's busiest airport in Frankfurt, the longest lineups these days aren't at check-in or security but at the state-of-the-art COVID-19 testing centre. https://t.co/be5UdaxuEd @CBCChrisBrown",[],cbcnews,decreas,equal
2020-09-08,The average number of COVID-19 cases reported daily in Canada rose by 40 per cent in the past two weeks. https://t.co/z1P18HOAxI @helloryanjones,[],cbcnews,decreas,equal
2020-09-08,Tourism operators across B.C. are looking at staggering losses from a season constricted by the COVID-19 pandemic. https://t.co/LmEHoAiHOO,[],cbcnews,decreas,equal
2020-09-07,"Researchers surveyed 7,434 caregivers and parents across Ontario during the pandemic. Nearly 60 per cent of them displayed some symptoms of depression. https://t.co/BM6fCLh6Kg @SamCraggsCBC",[],cbcnews,increas,decrease
2020-09-07,"While more testing may be part of the reason for Quebec's increase in COVID-19 cases, experts warn against slacking off on regulations. https://t.co/xaZOUuTRot @FrancaMignacca",[],cbcnews,increas,decrease
2020-09-07,"Hassan Yussuff, president of the Canadian Labour Congress, is calling for a stronger social safety net in the wake of the COVID-19 pandemic. https://t.co/UftHQc7OMW",[],cbcnews,increas,decrease
2020-09-07,"The CDC says community cooling centres help protect the public during heat emergencies, but this summer they also increased the risk of coronavirus. https://t.co/ZECBIveHZ0",[],cbcnews,increas,decrease
2020-09-07,"Chinese firm Sinovac Biotech Ltd. said its coronavirus vaccine candidate appeared to be safe for older people, according to preliminary results from an early to mid-stage trial. https://t.co/DN7jYXrB65",[],cbcnews,increas,decrease
2020-09-07,A Windsor woman says her dying wish is to see her parents who live in Michigan. COVID-19 restrictions are keeping them apart. https://t.co/Weh5qKVqOI,[],cbcnews,increas,decrease
2020-09-07,"Unions in B.C. say the pandemic has highlighted the importance for workers to organize, especially when it comes to health and safety. https://t.co/9AjwATm8Ny",[],cbcnews,increas,decrease
2020-09-07,COVID-19 expected to spike after Labour Day long weekend in Canada. https://t.co/aoILdRrPuD,[],cbcnews,increas,decrease
2020-09-07,"When Kiera Norris travelled to China for an annual trip in January, she didn’t expect to be stranded there, for nine months because of the COVID-19 pandemic, with her husband still in Canada. https://t.co/AKCfLSRErL",[],cbcnews,increas,decrease
2020-09-07,COVID-19 is pushing students outside to learn and some say it could improve education. https://t.co/3SVWeagxn6,[],cbcnews,increas,decrease
2020-09-07,A new survey suggests that many employees who have been working remotely due to the COVID-19 pandemic would like to continue working from home indefinitely. https://t.co/UGRLxbs5Me,[],cbcnews,increas,decrease
2020-09-07,"In today's Morning Brief: 
• Office work could be changed forever by COVID-19
• Future of school may be outdoors, even after the pandemic
• Victims of mass shooting in Oshawa, Ont., identified as four members of the same family
https://t.co/LhA52azzkz",[],cbcnews,increas,decrease
2020-09-07,"Students at three Saskatchewan high schools will be able to get a voluntary COVID-19 test, officials say. https://t.co/YcTv902BuJ",[],cbcnews,increas,decrease
2020-09-06,"Ontario reported an additional 158 cases of COVID-19 on Sunday, marking the 11th day of daily case counts in triple digits. The majority of the cases continue to be concentrated in Toronto, Peel Region, Ottawa and York Region. https://t.co/xaKwpsevWi",[],cbcnews,increas,decrease
2020-09-06,Public health units in Toronto and York regions are warning of a COVID-19 outbreak linked to two church events held in the Greater Toronto Area last month.  https://t.co/Q5rIHIUIzR,[],cbcnews,increas,decrease
2020-09-05,A homeless camp in Montreal serves as a stark reminder of the city's tight housing market and the economic downturn provoked by the pandemic. https://t.co/1LOdfBEhGW,[],cbcnews,increas,decrease
2020-09-05,"Ontario has reported an additional 169 cases of COVID-19 on Saturday, its highest daily case count since July 24. https://t.co/IEGZYy73uQ",[],cbcnews,increas,decrease
2020-09-05,"In Canada, the national Immunity Task Force has so far examined antibody levels from the blood of 35,000 Canadians. The task force found that the level of coronavirus antibodies in the population barely registered in some cases. https://t.co/5KCoy1IdoC",[],cbcnews,increas,decrease
2020-09-05,"Students with disabilities face extra complications heading back to school in a pandemic, and parents say more planning was needed from governments.  https://t.co/B7TR1FTHza",[],cbcnews,increas,decrease
2020-09-05,India's total number of coronavirus cases crossed 4 million on Saturday. The new tally comes a day after the WHO said it's not expecting widespread vaccinations against COVID-19 until the middle of next year. https://t.co/J62GBVTm0J,[],cbcnews,increas,decrease
2020-09-04,"B.C. Education Minister Rob Fleming says if a student tests positive for COVID-19, everyone in their school cohort may have to self-isolate for 14 days. https://t.co/yW27X5Jm3e",[],cbcnews,increas,increase
2020-09-04,"Canada added a quarter of a million new jobs in August, but the economy still has more than a million fewer workers than it did in February, before COVID-19 hit. https://t.co/YD1SVduRsD",[],cbcnews,increas,increase
2020-09-04,"Widespread COVID-19 vaccinations are not expected until mid-2021, WHO says. https://t.co/JXy7CFSLcu",[],cbcnews,increas,increase
2020-09-04,The Canadian Border Services Agency points out that there are many legitimate reasons why Americans and other foreigners may be travelling to Canada during the COVID-19 pandemic. https://t.co/gNcWjiaVgp,[],cbcnews,increas,increase
2020-09-04,"In today's Morning Brief: 
• Why millions of travellers have entered Canada despite COVID-19 travel restrictions
• The Canada Revenue Agency says claimants can expect to see their Canada emergency response benefit deposited before the weekend
https://t.co/rlFsOpvL9C",[],cbcnews,increas,increase
2020-09-03,Company says it will restrict new political ads and remove posts with false information about COVID-19 and voting. https://t.co/8lzkGQ4mzM,[],cbcnews,increas,increase
2020-09-03,"Many groups are offering ""micro-classrooms"" or ""pandemic-pods"" as a new option for families who don't feel comfortable sending their kids back to the traditional school setting due to COVID-19 concerns. https://t.co/X4o5U6g7Gc",[],cbcnews,increas,increase
2020-09-03,"#Analysis: Analysts say that in recent months, the pandemic has helped suck away the opposition’s momentum and bolster Maduro’s already strong hand. https://t.co/VcHUCanRwi @chrisarsenaul",['analysis'],cbcnews,increas,increase
2020-09-03,"Ontario students will experience a range of new safety protocols when they return to school this month, though mandatory COVID-19 testing will not be among the changes. https://t.co/1sVuMr6tzs",[],cbcnews,increas,increase
2020-09-03,Revenue at the Windsor-Detroit tunnel has been down 70 to 80 per cent since the start of the pandemic. https://t.co/GaPTPmWlTK,[],cbcnews,increas,increase
2020-09-03,"Physical distancing, hand-washing and mask-wearing could help minimize impact of influenza, says the BC Centre for Disease Control. https://t.co/JywgxuUnDw",[],cbcnews,increas,increase
2020-09-02,B.C.'s minister of municipal affairs and housing says the COVID-19 pandemic has only made the housing crisis worse. https://t.co/DZKjbJFYnh,[],cbcnews,increas,increase
2020-09-02,The analysis found that steroids improve survival rates of COVID-19 patients sick enough to be in intensive care in hospital. https://t.co/5DF0mwrTbD,[],cbcnews,increas,increase
2020-09-02,"Dr. Jean Robert Ngola was singled out as the source of a COVID-19 outbreak in Campbellton, N.B., but a Fifth Estate investigation casts increasing doubt on whether he was 'patient zero.' https://t.co/FCpAsWH1x2",[],cbcnews,increas,increase
2020-09-02,"In today's Morning Brief: 
• In-depth contact tracing casts doubt on N.B. doctor as source of spring COVID-19 outbreak
• Premier Doug Ford is defending Ontario's chief medical officer of health amid growing calls for new leadership
https://t.co/d1HK5Axq7Y",[],cbcnews,increas,increase
2020-09-02,"Danny Rossi has fought the city and slept in his van to keep hold of his hotdog-slinging spot outside of New York's Metropolitan Museum of Art. Now, there's a pandemic. https://t.co/eLz1DFwPY0 @cbcasithappens",[],cbcnews,increas,increase
2020-09-25,"Your #CoronavirusPandemic update:

🇺🇸 U.S. surpasses 7 million coronavirus cases 

🇨🇦 Canada surpasses 150,000 coronavirus cases

😷Uber introduces new mask verification feature

More: https://t.co/aDzRqu59MW",['coronaviruspandemic'],globalnews,increas,decrease
2020-09-25,"Patio visits and group hangouts now leave many balancing the tolerance for risk and the desire to be social, which can make saying no to an invite during COVID-19 feel awkward.

https://t.co/H9P9aXakR4",[],globalnews,increas,decrease
2020-09-25,"The coronavirus is continuing to mutate, and a recent study believes one of the lastest strains could be more contagious.

https://t.co/Sth1uO5a7H",[],globalnews,increas,decrease
2020-09-25,Ottawa ran a $148.6-billion deficit during the first four months of the fiscal year due to unprecedented spending in response to the COVID-19 pandemic.  https://t.co/fBMzRDIYp9,[],globalnews,increas,decrease
2020-09-25,"Masks will be mandatory at indoor public spaces in Winnipeg as of Monday.  

https://t.co/8Ib6cw1Vbf",[],globalnews,increas,decrease
2020-09-25,"Selfie safety: Uber has introduced its new Rider Mask Verification feature in Canada and the U.S. 

https://t.co/a0Bj91zrCM",[],globalnews,increas,decrease
2020-09-25,"The longer the pandemic goes on, the more desensitized people become to numbers, a psychology professor says. 

https://t.co/cdN5yxXqYn",[],globalnews,increas,decrease
2020-09-25,"#BREAKING: Trudeau says Canada has signed a deal to obtain 20 million doses of another coronavirus vaccine candidate. 

https://t.co/7gQy9RsOZu",['breaking'],globalnews,increas,decrease
2020-09-25,"WATCH LIVE: Prime Minister Justin Trudeau to provide update on coronavirus pandemic. 

https://t.co/Q7ZBKVKtgu",[],globalnews,increas,decrease
2020-09-25,"Erika Godin is worried that if she takes a placement at an Ottawa long-term care home needed to finish her nursing degree, she could end up exposing her at-risk son to COVID-19.

https://t.co/wd1Kcs27v0",[],globalnews,increas,decrease
2020-09-25,"Ontario is reporting 409 new cases of COVID-19 on Friday, bringing the provincial total to 48,905. 

https://t.co/w3O1ystYKh",[],globalnews,increas,decrease
2020-09-25,"WATCH LIVE: MPs debate throne speech, COVID-19 measures during today's Question Period at 11 a.m. ET.

https://t.co/E7PtZJdIWp",[],globalnews,increas,decrease
2020-09-25,"A Toronto nurse who provided care for the first person to test positive for the novel coronavirus in Canada has opened up about the experience.
https://t.co/jp4K6PcGr2",[],globalnews,increas,decrease
2020-09-24,"Dogs trained in detecting COVID-19 were working on a trial program at Finland’s Helsinki-Vantaa Airport to sniff out the illness in a matter of seconds.

RELATED: https://t.co/1owBX8GHzG https://t.co/RMFqUZktb2",[],globalnews,increas,decrease
2020-09-24,"Your #CoronavirusPandemic update:

🇨🇦 Canada ‘bets the farm’ on deficit spending amid coronavirus resurgence

🎉2,500 Swiss students quarantined after partying

🆕New research says wearing a mask may reduce how sick you get from the virus

More: https://t.co/aDzRqu59MW",['coronaviruspandemic'],globalnews,increas,decrease
2020-09-24,"Experts believe it's the first concrete sign that wearing a mask protects the mask wearer as well.

https://t.co/v4VDVRCQZy",[],globalnews,increas,decrease
2020-09-24,"COVID-19 cases continue to rise in Quebec after 582 new infections were reported Thursday. 

https://t.co/kZrms93KDj",[],globalnews,increas,decrease
2020-09-24,"Ontario is reporting 409 new cases of COVID-19 on Thursday, bringing the provincial total to 48,496. 

https://t.co/wAXMx7RoTj",[],globalnews,increas,decrease
2020-09-23,"Your #CoronavirusPandemic update:

🇨🇦 Canada adds 1,085 new coronavirus cases

📈 Younger demographics lead infections in Manitoba

✖️Toronto cancels major events through Dec. 31

More: https://t.co/aDzRqu59MW",['coronaviruspandemic'],globalnews,increas,decrease
2020-09-23,"Canada is “on the brink” of a coronavirus surge as many parts of the country enter a second wave, Trudeau says.

READ: https://t.co/Gx4CVqH1Vl https://t.co/UhTDZv9Aww",[],globalnews,increas,decrease
2020-09-23,"#BREAKING: Thanksgiving gatherings are likely already lost as many regions of the country enter the coronavirus second wave, says Prime Minister Justin Trudeau in an address to the nation as cases spike.

https://t.co/mhRtcvHMJA",['breaking'],globalnews,increas,decrease
2020-09-23,"Trudeau is promising a national childcare and early education system as the pandemic continues to batter gender equality gains by forcing women out of the workforce. But just how a system could work is unclear.

READ: https://t.co/NWXoM9PT8b https://t.co/pqMrEC30c0",[],globalnews,increas,decrease
2020-09-23,"#BREAKING: Trudeau is promising a national childcare and early education system as the coronavirus pandemic continues to batter gender equality gains by forcing Canadian women out of the workforce to care for children.

https://t.co/uUazLugSJh",['breaking'],globalnews,increas,decrease
2020-09-23,"Ontario is reporting 335 new cases of COVID-19 on Wednesday, bringing the provincial total to 48,087.

https://t.co/h47Fern0y5",[],globalnews,increas,decrease
2020-09-23,"Elton John's rescheduled world tour, previously cancelled due to COVID-19, will make a few stops in Canada in February 2022. 

https://t.co/4TVAHreVAm",[],globalnews,increas,decrease
2020-09-23,"The four coronavirus-sniffing dogs are set to work at the airport in shifts.

https://t.co/kLdMkiNtmA",[],globalnews,increas,decrease
2020-09-23,"WATCH LIVE: Fauci, CDC director testify before Senate on U.S. COVID-19 response

https://t.co/Mfjl0cR0To",[],globalnews,increas,decrease
